id,school_id,constituent_id,campaign_id,opportunity_id,gift_date,amount,currency,status,gift_type,gift_channel,record_source,payment_method,anonymous,fiscal_year,external_id,linked_parent_gift_id
10260,1,7458,,,2006-03-02,75.00,USD,paid,one_time,,crm_import,check,false,2006,CRM-03Q-MCKL,
10261,1,16142,,,2010-10-15,2500.00,USD,paid,one_time,,crm_import,stock,false,2011,CRM-0YL-1G1K,
10262,1,16142,,,2011-02-27,250.00,USD,paid,one_time,,crm_import,stock,false,2011,CRM-0B7-ABDI,
10263,1,16142,,,2008-11-03,250.00,USD,paid,one_time,,crm_import,other,false,2009,,
10264,1,16142,,,2008-10-15,5000.00,USD,paid,one_time,,crm_import,stock,false,2009,CRM-00J-49N0,
10265,1,16142,,,2008-06-25,50.00,USD,paid,one_time,,crm_import,stock,false,2008,CRM-0B7-XPFH,
10266,1,16142,,,2008-11-21,50.00,USD,paid,one_time,,crm_import,credit_card,false,2009,CRM-0VX-4F35,
10267,1,16142,,,2007-10-15,100.00,USD,pending,one_time,,crm_import,other,true,2008,CRM-08A-F29Z,
10268,1,16142,,,2007-07-02,100.00,USD,paid,one_time,,crm_import,other,false,2008,CRM-0OX-U6R6,
10269,1,7594,1,,2023-10-15,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,CRM-0MR-7SSL,
10270,1,17318,,,1998-10-15,500.00,USD,paid,one_time,,crm_import,check,false,1999,CRM-0TL-305Y,
10271,1,11682,,,2002-10-15,50.00,USD,paid,one_time,,crm_import,check,false,2003,CRM-00Y-NS5S,
10272,1,11682,,,2002-12-09,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-0ZW-QLH5,
10273,1,11682,,,2002-08-16,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-1XR-3TNW,
10274,1,11682,,,2001-06-17,25.00,USD,paid,one_time,,crm_import,other,false,2001,CRM-167-G4ZS,
10275,1,17100,,,2008-11-24,250.00,USD,paid,one_time,,crm_import,other,false,2009,CRM-0RM-AF5Y,
10276,1,17100,,,2010-05-04,25.00,USD,paid,one_time,,crm_import,credit_card,false,2010,CRM-1HT-KNN8,
10277,1,17100,,,2008-06-10,75.00,USD,paid,one_time,,crm_import,bank_transfer,false,2008,CRM-0VY-71K0,
10278,1,17100,,,2007-10-15,75.00,USD,paid,one_time,,crm_import,other,false,2008,CRM-0GC-0E1E,
10279,1,17100,,,2006-10-15,50.00,USD,paid,one_time,,crm_import,stock,false,2007,CRM-0IX-GXK2,
10280,1,17100,,,2008-11-17,100.00,USD,paid,one_time,,crm_import,stock,false,2009,CRM-0A5-HBKO,
10281,1,17100,,,2005-07-04,500.00,USD,paid,one_time,,crm_import,check,false,2006,CRM-0H3-VZNV,
10282,1,17100,,,2005-11-24,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-0FD-EGPQ,
10283,1,6529,,,2016-11-13,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2017,,
10284,1,6529,,,2014-10-21,100.00,USD,paid,one_time,,crm_import,other,false,2015,CRM-1N8-IWT9,
10285,1,5530,,,2012-03-21,15.00,USD,paid,one_time,,crm_import,stock,false,2012,CRM-0O1-WO89,
10286,1,5530,,,2012-04-16,25.00,USD,paid,one_time,,crm_import,credit_card,false,2012,CRM-06A-0VJW,
10287,1,5530,,,2009-04-04,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2009,CRM-02R-DGRI,
10288,1,5530,,,2010-04-14,1000.00,USD,paid,one_time,,crm_import,check,false,2010,CRM-0ON-Q1V3,
10289,1,5530,,,2008-12-20,100.00,USD,paid,one_time,,crm_import,credit_card,false,2009,CRM-0HD-U6QX,
10290,1,5530,,,2008-05-16,50.00,USD,paid,one_time,,crm_import,stock,false,2008,CRM-1GG-OLNU,
10291,1,5530,,,2007-04-24,50.00,USD,paid,one_time,,crm_import,credit_card,false,2007,CRM-1KT-379C,
10292,1,5530,,,2007-02-15,25.00,USD,paid,one_time,,crm_import,check,false,2007,CRM-00X-KE8F,
10293,1,16815,1,,2024-03-10,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,CRM-1Q9-RXEN,
10294,1,12691,,,2025-06-23,250.00,USD,paid,one_time,,crm_import,credit_card,false,2025,CRM-1YF-VWTW,
10295,1,12691,1,,2025-03-12,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2025-0VBGPFD,
10296,1,12691,,,2024-09-28,500.00,USD,paid,one_time,mail,advancement_entry,other,false,2025,CRM-0XH-LKJ7,
10297,1,12691,1,,2024-09-27,250.00,USD,paid,one_time,,crm_import,other,false,2025,CRM-1W8-JQYQ,
10298,1,12691,,,2022-03-10,500.00,USD,paid,one_time,,crm_import,credit_card,false,2022,CRM-0UW-NXLS,
10299,1,12691,,,2024-08-07,25.00,USD,failed,matching_gift,,crm_import,other,false,2025,CRM-0D0-7EBL,
10300,1,12691,,,2022-12-17,25.00,USD,paid,one_time,,crm_import,check,false,2023,CRM-14H-IKOG,
10301,1,12691,,,2021-12-19,250.00,USD,paid,one_time,,crm_import,stock,false,2022,CRM-08Q-8NTO,
10302,1,12691,1,,2020-10-15,50.00,USD,failed,one_time,,crm_import,bank_transfer,false,2021,CRM-1Y7-05RM,
10303,1,12691,1,,2021-06-03,250.00,USD,paid,one_time,,crm_import,stock,false,2021,CRM-0NH-QYIX,
10304,1,12691,,,2019-11-05,15.00,USD,paid,one_time,,crm_import,stock,false,2020,CRM-1JG-2JLO,
10305,1,12691,1,,2020-12-06,100.00,USD,refunded,one_time,online,givecampus,credit_card,false,2021,GC-2020-09BTG0U,
10306,1,12691,1,,2020-10-01,77.40,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-07GK1TH,
10307,1,12691,,,2018-10-15,50.00,USD,paid,matching_gift,,crm_import,stock,false,2019,CRM-09P-BDNP,
10308,1,17843,,,2002-03-09,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2002,CRM-1TB-BPXT,
10309,1,17843,,,2001-06-11,500.00,USD,failed,one_time,,crm_import,other,false,2001,CRM-1LW-QGYM,
10310,1,13920,,,2007-04-23,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2007,CRM-0E3-36UT,
10311,1,18616,,,2024-03-05,100.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-1NZ-IYFF,
10312,1,18616,,,2022-09-14,100.00,USD,paid,one_time,,crm_import,other,false,2023,CRM-00C-2121,
10313,1,18616,1,,2021-10-15,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2022,GC-2021-1FGAOHD,
10314,1,18616,,,2021-08-20,50.00,USD,paid,one_time,event,advancement_entry,credit_card,false,2022,CRM-01J-EHQ4,
10315,1,1517,1,,2024-02-13,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2024-18IZFKR,
10316,1,1517,,,2024-11-12,500.00,USD,paid,one_time,event,advancement_entry,bank_transfer,false,2025,CRM-0XB-VHOK,
10317,1,1517,1,,2024-11-02,500.00,USD,paid,one_time,,crm_import,other,false,2025,CRM-1RB-IGXN,
10318,1,1517,,,2024-12-30,100.00,USD,paid,one_time,,crm_import,credit_card,false,2025,CRM-0AD-8QRG,
10319,1,1517,1,,2024-03-12,500.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2024-02CMAWQ,
10320,1,1517,,,2023-10-15,2500.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,CRM-06S-1M75,
10321,1,1517,,,2022-11-17,2500.00,USD,paid,one_time,,crm_import,stock,false,2023,CRM-1HI-984Z,
10322,1,1517,,,2023-10-15,1000.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-1YD-EDLF,
10323,1,12518,,,2006-10-15,75.00,USD,paid,one_time,,crm_import,other,false,2007,CRM-04O-FOH3,
10324,1,12518,,,2006-06-01,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-0BF-4KTW,
10325,1,12518,,,2006-04-19,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-0OF-DTI5,
10326,1,12518,,,2007-12-20,50.00,USD,paid,one_time,,crm_import,check,false,2008,CRM-1SZ-TYNN,
10327,1,7408,,,2023-11-15,100.00,USD,paid,one_time,,crm_import,other,false,2024,CRM-138-1SVJ,
10328,1,7408,1,,2021-06-05,250.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-0K9-SPEX,
10329,1,11749,1,,2026-02-22,75.00,USD,pledged,pledge,,crm_import,check,false,2026,CRM-0GV-CMSU,
10330,1,11749,,,2026-01-07,100.00,USD,paid,one_time,,crm_import,check,false,2026,,
10331,1,9921,,,2022-10-01,15.00,USD,paid,one_time,,crm_import,other,false,2023,CRM-0FV-4FS2,
10332,1,9921,1,,2023-06-04,25.00,USD,failed,one_time,online,givecampus,credit_card,false,2023,GC-2023-11MTUW6,
10333,1,9921,1,,2021-06-03,103.20,USD,refunded,one_time,online,givecampus,credit_card,false,2021,GC-2021-1R2XMXG,
10334,1,9921,1,,2020-10-15,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-1MH4ZAG,
10335,1,9921,,,2021-11-07,50.00,USD,paid,matching_gift,event,advancement_entry,credit_card,false,2022,CRM-1FS-CCQN,
10336,1,9921,1,,2021-02-27,100.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-1B2-9WSQ,
10337,1,9921,,,2018-07-08,50.00,USD,paid,one_time,,crm_import,credit_card,false,2019,CRM-1NY-TJ1X,
10338,1,9921,,,2018-10-25,25.00,USD,paid,one_time,,crm_import,credit_card,false,2019,CRM-05M-ZZA3,
10339,1,1360,,,2001-01-11,500.00,USD,paid,one_time,,crm_import,check,false,2001,,
10340,1,12634,,,2006-12-12,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2007,CRM-0BA-KT6P,
10341,1,12634,,,2008-02-17,50.00,USD,paid,one_time,,crm_import,credit_card,false,2008,CRM-1YQ-CD9G,
10342,1,12634,,,2007-11-22,15.00,USD,paid,one_time,,crm_import,credit_card,false,2008,CRM-0RJ-MJDE,
10343,1,12634,,,2007-01-28,100.00,USD,paid,one_time,,crm_import,stock,false,2007,CRM-05X-ZFTD,
10344,1,12634,,,2006-06-03,100.00,USD,paid,one_time,,crm_import,other,false,2006,CRM-0RJ-WIFA,
10345,1,12634,,,2005-03-21,100.00,USD,paid,one_time,,crm_import,check,false,2005,CRM-0KU-A0ZF,
10346,1,12634,,,2005-11-28,1000.00,USD,paid,one_time,,crm_import,check,false,2006,CRM-1XQ-UXRN,
10347,1,12634,,,2005-12-27,5000.00,USD,paid,one_time,,crm_import,stock,true,2006,,
10348,1,12634,,,2004-07-18,15.00,USD,paid,one_time,,crm_import,credit_card,false,2005,CRM-0C1-LAWU,
10349,1,12634,,,2004-11-12,500.00,USD,paid,one_time,,crm_import,check,false,2005,CRM-0XA-80CT,
10350,1,12634,,,2002-11-10,2500.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-1KH-G317,
10351,1,12634,,,2003-06-22,15.00,USD,paid,one_time,,crm_import,credit_card,true,2003,CRM-0NE-6CJV,
10352,1,12634,,,2002-06-20,250.00,USD,paid,one_time,,crm_import,check,false,2002,CRM-1M3-MM5T,
10353,1,12634,,,2001-11-02,50.00,USD,paid,one_time,,crm_import,credit_card,false,2002,CRM-0HT-ZL28,
10354,1,16416,1,,2022-07-07,500.00,USD,refunded,one_time,,crm_import,bank_transfer,false,2023,CRM-0T4-IM6M,
10355,1,16416,,,2023-06-27,1000.00,USD,paid,one_time,mail,advancement_entry,credit_card,false,2023,CRM-14N-SPL3,
10356,1,16416,1,,2023-11-08,100.00,USD,paid,one_time,mail,advancement_entry,credit_card,false,2024,CRM-1BK-I03O,
10357,1,16416,1,,2022-10-07,50.00,USD,paid,one_time,,crm_import,check,false,2023,CRM-0Q3-I5RU,
10358,1,18065,,,2006-01-13,25.00,USD,paid,one_time,,crm_import,other,false,2006,CRM-0J9-DF8O,
10359,1,18065,,,2008-06-17,25.00,USD,paid,one_time,,crm_import,check,false,2008,CRM-0UF-I82O,
10360,1,18065,,,2006-04-18,100.00,USD,paid,one_time,,crm_import,check,false,2006,,
10361,1,18065,,,2006-06-25,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-1I1-DDKS,
10362,1,12969,,,2025-06-19,25.00,USD,paid,one_time,,crm_import,other,false,2025,CRM-1Y7-F64B,
10363,1,12969,,,2025-10-05,250.00,USD,paid,one_time,,crm_import,check,false,2026,CRM-17P-DYZZ,
10364,1,12969,,,2022-04-22,2500.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-1QZ-XSZ9,
10365,1,12969,,,2023-10-21,500.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-05V-DH2C,
10366,1,17927,,,2024-12-21,75.00,USD,paid,one_time,,crm_import,bank_transfer,false,2025,CRM-068-INL2,
10367,1,1572,,,2006-10-15,2500.00,USD,paid,one_time,,crm_import,other,false,2007,CRM-07U-42G0,
10368,1,4480,,,2026-04-22,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2026,CRM-0BX-OQ5V,
10369,1,4480,,,2025-10-15,100.00,USD,paid,one_time,event,advancement_entry,credit_card,true,2026,CRM-1BT-NBMD,
10370,1,4480,,,2023-12-06,250.00,USD,paid,one_time,,crm_import,stock,false,2024,CRM-1SX-9C0G,
10371,1,4480,,,2025-04-26,25.00,USD,paid,one_time,,crm_import,stock,false,2025,CRM-0ND-7AR5,
10372,1,6063,,,2002-03-24,1000.00,USD,paid,one_time,,crm_import,stock,false,2002,CRM-06K-7WDE,
10373,1,6063,,,2003-07-11,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2004,CRM-1FZ-VH0D,
10374,1,6063,,,2003-06-06,500.00,USD,paid,one_time,,crm_import,bank_transfer,true,2003,CRM-1CH-6LAG,
10375,1,6063,,,2001-01-05,100.00,USD,paid,one_time,,crm_import,credit_card,false,2001,CRM-0M6-ZXPM,
10376,1,6063,,,2001-05-27,75.00,USD,paid,one_time,,crm_import,bank_transfer,false,2001,CRM-1J6-ULZK,
10377,1,6063,,,2002-07-24,500.00,USD,paid,one_time,,crm_import,stock,false,2003,CRM-0XC-O0WY,
10378,1,6063,,,2000-01-26,500.00,USD,paid,one_time,,crm_import,stock,false,2000,CRM-1WA-XBH8,
10379,1,6063,,,1999-10-13,25.00,USD,paid,one_time,,crm_import,check,false,2000,,
10380,1,11670,5,,2026-02-27,1032.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2026-19LLAEA,
10381,1,11670,,,2025-12-21,75.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-1V8-Q12Q,
10382,1,11670,1,,2023-10-15,51.60,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2023-08Q4O19,
10383,1,11670,13,,2025-12-10,500.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2025-0MGTFGS,
10384,1,15171,,,2014-06-20,10000.00,USD,paid,one_time,,crm_import,credit_card,false,2014,CRM-1PR-W6DD,
10385,1,15171,,,2013-06-26,500.00,USD,paid,one_time,,crm_import,credit_card,false,2013,CRM-1KU-GAK4,
10386,1,15171,,,2013-12-30,250.00,USD,paid,one_time,,crm_import,bank_transfer,true,2014,CRM-1LB-Q7UE,
10387,1,15171,,,2012-02-06,50.00,USD,paid,one_time,,crm_import,other,false,2012,CRM-0DA-6CL7,
10388,1,6786,,,2023-12-25,250.00,USD,paid,matching_gift,,crm_import,check,false,2024,CRM-0ZR-8YHK,
10389,1,19189,1,,2022-12-24,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2023,GC-2022-1RBP3Y7,
10390,1,3068,,,2022-01-08,2500.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-1F2-FWYC,
10391,1,3068,,,2022-10-15,25.00,USD,paid,one_time,phone,advancement_entry,credit_card,false,2023,CRM-0BC-6DRA,
10392,1,3068,1,,2019-12-24,1000.00,USD,paid,one_time,online,givecampus,credit_card,false,2020,GC-2019-0E2B40C,
10393,1,3068,1,,2021-10-15,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2022,,
10394,1,18691,,,2023-11-23,50.00,USD,paid,one_time,,crm_import,credit_card,false,2024,CRM-1XS-5DG8,
10395,1,7283,1,,2022-06-15,15.00,USD,paid,one_time,event,advancement_entry,stock,false,2022,CRM-1IT-4N3B,
10396,1,7283,,,2023-10-15,25.00,USD,paid,one_time,event,advancement_entry,bank_transfer,false,2024,CRM-054-S5ZJ,
10397,1,7283,1,,2020-10-01,15.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,,
10398,1,7283,1,,2022-04-09,516.00,USD,paid,one_time,online,givecampus,credit_card,false,2022,GC-2022-0XCDSYY,
10399,1,7283,,,2021-08-06,1000.00,USD,paid,one_time,,crm_import,check,false,2022,CRM-1B7-2OOT,
10400,1,7283,,,2019-03-02,50.00,USD,paid,one_time,,crm_import,other,false,2019,CRM-09C-MUX6,
10401,1,7283,,,2018-04-10,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2018,CRM-0M6-M5I6,
10402,1,7283,,,2019-08-25,50.00,USD,paid,one_time,,crm_import,credit_card,false,2020,CRM-02R-N1PW,
10403,1,7283,1,,2019-07-04,51.60,USD,paid,one_time,online,givecampus,credit_card,false,2020,GC-2019-117FCIH,
10404,1,7283,,,2018-07-25,25.00,USD,paid,one_time,,crm_import,stock,false,2019,CRM-0Q5-XQEF,
10405,1,7283,,,2016-10-19,1000.00,USD,paid,one_time,,crm_import,other,false,2017,CRM-0HW-KFQ6,
10406,1,7283,,,2018-12-21,25.00,USD,paid,one_time,,crm_import,other,false,2019,CRM-0J6-9X0Y,
10407,1,7283,,,2015-12-28,500.00,USD,paid,one_time,,crm_import,other,false,2016,CRM-00L-E3DB,
10408,1,7283,,,2017-10-15,50.00,USD,paid,one_time,,crm_import,credit_card,false,2018,CRM-0WF-9Y1H,
10409,1,11427,,,1996-05-25,1000.00,USD,paid,one_time,,crm_import,stock,false,1996,CRM-1UF-5RCS,
10410,1,11427,,,1997-06-06,2500.00,USD,paid,matching_gift,,crm_import,stock,false,1997,CRM-1W7-3IXU,
10411,1,11427,,,1995-08-16,500.00,USD,paid,one_time,,crm_import,credit_card,false,1996,CRM-0HZ-Q4KZ,
10412,1,11427,,,1995-12-28,15.00,USD,paid,one_time,,crm_import,other,false,1996,CRM-072-FTRN,
10413,1,11427,,,1996-01-04,250.00,USD,pledged,pledge,,crm_import,check,false,1996,CRM-0TF-8ZHK,
10414,1,11427,,,1996-08-20,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,1997,CRM-0G5-1Y1L,
10415,1,11427,,,1994-12-29,250.00,USD,paid,one_time,,crm_import,credit_card,false,1995,CRM-0CR-CK55,
10416,1,11427,,,1995-10-12,1000.00,USD,paid,one_time,,crm_import,stock,false,1996,CRM-10Z-O6GE,
10417,1,13562,,,2010-10-15,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2011,CRM-1KR-OLOY,
10418,1,13562,,,2010-12-20,250.00,USD,paid,one_time,,crm_import,check,false,2011,,
10419,1,13562,,,2009-11-26,15.00,USD,paid,one_time,,crm_import,other,false,2010,CRM-0N6-5T0I,
10420,1,13562,,,2009-06-14,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2009,CRM-1OX-UZ97,
10421,1,13562,,,2009-11-09,1000.00,USD,paid,one_time,,crm_import,check,false,2010,CRM-1X6-81UP,
10422,1,13562,,,2009-12-12,50.00,USD,paid,one_time,,crm_import,check,false,2010,CRM-02H-6IXC,
10423,1,13562,,,2007-06-13,75.00,USD,paid,one_time,,crm_import,credit_card,false,2007,CRM-1C5-Z3YG,
10424,1,13562,,,2007-08-04,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2008,CRM-0IB-F9RI,
10425,1,9868,,,2023-10-15,250.00,USD,paid,one_time,,crm_import,stock,false,2024,CRM-1YK-F46L,
10426,1,9086,1,,2024-12-23,15.00,USD,paid,one_time,,crm_import,stock,false,2025,CRM-0HE-7CWT,
10427,1,9057,5,,2026-02-16,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2026-1HUE3A7,
10428,1,9057,,,2026-01-25,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2026,,
10429,1,1305,1,,2026-01-06,50.00,USD,paid,one_time,,crm_import,stock,true,2026,CRM-0L6-3Y2N,
10430,1,5940,1,,2024-06-14,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2024-17ETHMI,
10431,1,5940,1,,2025-06-24,258.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2025-0JHGJQU,
10432,1,5940,,,2023-03-07,50.00,USD,pledged,pledge,,crm_import,credit_card,false,2023,CRM-0UL-VRCR,
10433,1,5940,,,2023-03-12,500.00,USD,paid,one_time,mail,advancement_entry,credit_card,false,2023,CRM-13A-B3XY,
10434,1,19470,,,2001-06-23,25.00,USD,paid,one_time,,crm_import,check,false,2001,CRM-1YB-D0Y6,
10435,1,5572,,,2025-05-25,100.00,USD,paid,one_time,,crm_import,other,false,2025,CRM-0GR-BX17,
10436,1,5572,,,2026-05-25,50.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-1S8-JRZK,
10437,1,5572,,,2024-06-10,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,CRM-0KK-02JO,
10438,1,5572,,,2025-10-15,1000.00,USD,paid,one_time,,crm_import,check,false,2026,CRM-1UP-S016,
10439,1,5572,,,2024-03-28,50.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-165-WP8Y,
10440,1,5572,1,,2022-11-27,15.00,USD,paid,one_time,,crm_import,check,false,2023,CRM-0RR-KTXM,
10441,1,5572,,,2022-09-01,25.00,USD,paid,one_time,mail,advancement_entry,credit_card,false,2023,CRM-1SW-0O8I,
10442,1,5572,1,,2023-10-15,50.00,USD,paid,one_time,mail,advancement_entry,stock,false,2024,CRM-00K-R80Z,
10443,1,5572,1,,2020-10-15,50.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-0O4CZ0I,
10444,1,5572,,,2021-10-15,2500.00,USD,paid,one_time,,crm_import,stock,false,2022,CRM-1CN-N5XO,
10445,1,5572,,,2021-06-04,25.00,USD,pledged,pledge,,crm_import,credit_card,false,2021,CRM-13Y-7HYL,
10446,1,5572,,,2020-12-31,25.00,USD,paid,one_time,,crm_import,credit_card,false,2021,CRM-0FL-5P61,
10447,1,5572,,,2018-08-12,50.00,USD,paid,one_time,,crm_import,stock,false,2019,CRM-0OX-C846,
10448,1,5572,,,2020-12-21,15.00,USD,paid,one_time,,crm_import,other,false,2021,CRM-1RK-YH6Q,
10449,1,4640,,,2023-12-24,15.00,USD,paid,one_time,,crm_import,credit_card,false,2024,CRM-07F-8OMC,
10450,1,7497,,,2026-03-26,25.00,USD,paid,one_time,,crm_import,other,false,2026,CRM-0ER-SL9B,
10451,1,4623,1,,2024-09-23,2500.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2024-1Q8B9W8,
10452,1,4623,1,,2024-06-14,1000.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2024-13IT9DW,
10453,1,6304,,,2021-12-17,100.00,USD,failed,one_time,,crm_import,check,false,2022,CRM-08Z-0MXN,
10454,1,12568,,,2015-01-21,250.00,USD,paid,one_time,,crm_import,check,true,2015,CRM-0R6-RWJ6,
10455,1,12568,,,2015-11-26,25.00,USD,paid,one_time,,crm_import,other,false,2016,,
10456,1,19434,,,2025-10-11,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2026,CRM-0IO-BY3D,
10457,1,19434,1,,2024-05-04,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2024-0B3TBHM,
10458,1,19434,1,,2025-11-26,5000.00,USD,paid,one_time,mail,advancement_entry,check,false,2026,CRM-1VQ-L17E,
10459,1,19434,,,2025-11-26,15.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-0NV-2QQJ,
10460,1,15486,,,2024-12-02,15.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-039-9YIN,
10461,1,15486,1,,2024-10-15,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2025,CRM-1Q8-O2PT,
10462,1,15486,,,2024-12-08,15.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-13L-6405,
10463,1,15486,,,2023-12-26,25.00,USD,pending,one_time,,crm_import,bank_transfer,false,2024,CRM-09G-4AS6,
10464,1,15486,,,2022-06-27,2500.00,USD,paid,one_time,,crm_import,credit_card,false,2022,CRM-1YC-Y1X1,
10465,1,15486,,,2024-10-24,25.00,USD,paid,one_time,,crm_import,stock,false,2025,CRM-1EE-D4XY,
10466,1,15486,1,,2023-04-21,500.00,USD,refunded,one_time,,crm_import,other,false,2023,CRM-1MB-S81O,
10467,1,15486,,,2023-09-20,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,,
10468,1,15486,1,,2021-05-14,500.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2021-17TKKXA,
10469,1,15486,1,,2022-10-15,500.00,USD,paid,one_time,,crm_import,credit_card,true,2023,CRM-1E0-CR83,
10470,1,15486,,,2021-10-18,250.00,USD,paid,one_time,,crm_import,credit_card,false,2022,CRM-0B8-Q5I3,
10471,1,15486,,,2020-10-19,50.00,USD,failed,one_time,,crm_import,other,false,2021,CRM-1MG-YDYZ,
10472,1,15486,1,,2020-12-26,5000.00,USD,paid,one_time,event,advancement_entry,bank_transfer,false,2021,CRM-0PV-K050,
10473,1,15486,1,,2020-10-22,100.00,USD,pending,one_time,,crm_import,other,false,2021,CRM-0HS-420X,
10474,1,10829,,,2006-11-11,25.00,USD,paid,one_time,,crm_import,stock,false,2007,CRM-0BV-8AI3,
10475,1,1134,,,2003-04-01,25.00,USD,paid,one_time,,crm_import,stock,false,2003,CRM-0O2-OIEG,
10476,1,11496,,,1999-10-15,100.00,USD,paid,one_time,,crm_import,credit_card,false,2000,CRM-1E2-FZB2,
10477,1,7142,1,,2022-05-17,500.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-041-BOOI,
10478,1,7142,,,2024-04-04,100.00,USD,pending,one_time,,crm_import,credit_card,false,2024,CRM-0D1-VR54,
10479,1,14495,,,2026-03-24,50.00,USD,paid,one_time,,crm_import,bank_transfer,true,2026,CRM-0IP-PQDZ,
10480,1,14495,,,2025-10-11,5000.00,USD,paid,one_time,,crm_import,other,false,2026,CRM-1QR-U28I,
10481,1,2946,,,1996-06-04,75.00,USD,paid,one_time,,crm_import,stock,false,1996,CRM-1AA-LB3J,
10482,1,12602,,,2008-10-15,100.00,USD,paid,one_time,,crm_import,check,false,2009,CRM-1TY-TZC6,
10483,1,12602,,,2006-10-03,25.00,USD,paid,one_time,,crm_import,stock,false,2007,CRM-0L9-0JRQ,
10484,1,12602,,,2006-04-10,250.00,USD,paid,one_time,,crm_import,credit_card,false,2006,CRM-0OZ-D31E,
10485,1,12602,,,2007-12-16,50.00,USD,paid,one_time,,crm_import,check,false,2008,CRM-02E-EPFC,
10486,1,11763,1,,2024-10-15,77.40,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2024-100OH0Q,
10487,1,11763,1,,2026-01-18,75.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2026-0OQ6FK9,
10488,1,9154,1,,2026-07-31,51.60,USD,paid,one_time,online,givecampus,credit_card,false,2027,GC-2026-059B0KS,
10489,1,9763,,,2012-03-02,50.00,USD,paid,one_time,,crm_import,stock,false,2012,CRM-10V-Q32C,
10490,1,9763,,,2012-10-15,1000.00,USD,pending,one_time,,crm_import,bank_transfer,false,2013,CRM-06X-PQ9N,
