id,school_id,constituent_id,activity_type,activity_name,role,start_year,end_year,record_source
9763,1,1392,Greek Life,Omega Tau Society,,1949,1951,crm_import
9764,1,19046,Greek Life,Omega Tau Society,,,,online
9765,1,17641,Greek Life,Omega Tau Society,,2025,,crm_import
9766,1,18710,Greek Life,Omega Tau Society,,,,online
9767,1,17035,Greek Life,Omega Tau Society,Treasurer,1989,1992,crm_import
9768,1,2610,Greek Life,Omega Tau Society,,1973,1976,crm_import
9769,1,2641,Greek Life,Omega Tau Society,,,,crm_import
9770,1,8755,Greek Life,Omega Tau Society,Chapter Officer,,,online
9771,1,10700,Greek Life,Omega Tau Society,,2012,2014,crm_import
9772,1,1879,Greek Life,Omega Tau Society,,,,crm_import
9773,1,7512,Greek Life,Omega Tau Society,,1973,1975,crm_import
9774,1,12293,Greek Life,Omega Tau Society,,,,crm_import
9775,1,13638,Greek Life,Omega Tau Society,President,,,online
9776,1,19938,Greek Life,Omega Tau Society,,,,crm_import
9777,1,10449,Greek Life,Omega Tau Society,,,,crm_import
9778,1,14440,Greek Life,Omega Tau Society,Treasurer,2012,2016,crm_import
9779,1,14253,Greek Life,Omega Tau Society,,1967,1970,crm_import
9780,1,4439,Greek Life,Omega Tau Society,,,,crm_import
9781,1,2498,Greek Life,Omega Tau Society,,2004,2007,online
9782,1,7677,Greek Life,Omega Tau Society,,,,crm_import
9783,1,13233,Greek Life,Omega Tau Society,,,,crm_import
9784,1,14034,Greek Life,Omega Tau Society,,,,online
9785,1,6061,Greek Life,Omega Tau Society,,,,crm_import
9786,1,16637,Greek Life,Omega Tau Society,,2011,2014,advancement_entry
9787,1,19532,Greek Life,Omega Tau Society,,,,crm_import
9788,1,17798,Greek Life,Omega Tau Society,,2008,2010,crm_import
9789,1,16369,Greek Life,Omega Tau Society,,,,crm_import
9790,1,10777,Greek Life,Omega Tau Society,,2006,2008,advancement_entry
9791,1,14266,Greek Life,Sigma Nu Society,,,,crm_import
9792,1,2684,Greek Life,Sigma Nu Society,,2026,,crm_import
9793,1,17616,Greek Life,Sigma Nu Society,,,,advancement_entry
9794,1,6610,Greek Life,Sigma Nu Society,,,,advancement_entry
9795,1,11890,Greek Life,Sigma Nu Society,,,,crm_import
9796,1,2369,Greek Life,Sigma Nu Society,,,,crm_import
9797,1,11406,Greek Life,Sigma Nu Society,,,,online
9798,1,1984,Greek Life,Sigma Nu Society,,,,crm_import
9799,1,16090,Greek Life,Sigma Nu Society,,2023,,advancement_entry
9800,1,4011,Greek Life,Sigma Nu Society,,1971,1974,advancement_entry
9801,1,16153,Greek Life,Sigma Nu Society,Treasurer,,,crm_import
9802,1,5640,Greek Life,Sigma Nu Society,,,,crm_import
9803,1,12676,Greek Life,Sigma Nu Society,,2026,,crm_import
9804,1,9148,Greek Life,Sigma Nu Society,,,,crm_import
9805,1,5690,Greek Life,Sigma Nu Society,,2025,,advancement_entry
9806,1,7726,Greek Life,Sigma Nu Society,,,,crm_import
9807,1,6815,Greek Life,Sigma Nu Society,,,,crm_import
9808,1,8382,Greek Life,Sigma Nu Society,,,,online
9809,1,18914,Greek Life,Sigma Nu Society,,,,online
9810,1,9089,Greek Life,Sigma Nu Society,,1996,1999,advancement_entry
9811,1,3400,Greek Life,Sigma Nu Society,,,,online
9812,1,238,Greek Life,Sigma Nu Society,,,,online
9813,1,16706,Greek Life,Sigma Nu Society,,,,crm_import
9814,1,756,Greek Life,Sigma Nu Society,,,,crm_import
9815,1,4224,Greek Life,Sigma Nu Society,,,,online
9816,1,11916,Greek Life,Sigma Nu Society,,1971,1975,crm_import
9817,1,10888,Greek Life,Sigma Nu Society,,,,crm_import
9818,1,16280,Greek Life,Sigma Nu Society,,1965,1969,advancement_entry
9819,1,6327,Greek Life,Sigma Nu Society,,1993,1995,online
9820,1,5313,Greek Life,Sigma Nu Society,Treasurer,1974,1976,crm_import
9821,1,761,Greek Life,Sigma Nu Society,,,,crm_import
9822,1,3005,Greek Life,Sigma Nu Society,,2008,2012,crm_import
9823,1,67,Greek Life,Sigma Nu Society,,,,crm_import
9824,1,657,Greek Life,Sigma Nu Society,,1976,1979,crm_import
9825,1,2499,Greek Life,Sigma Nu Society,,2020,2024,crm_import
9826,1,113,Greek Life,Sigma Nu Society,,,,crm_import
9827,1,10546,Greek Life,Sigma Nu Society,,,,advancement_entry
9828,1,18529,Greek Life,Sigma Nu Society,,,,crm_import
9829,1,19307,Greek Life,Sigma Nu Society,,,,crm_import
9830,1,9721,Greek Life,Sigma Nu Society,,2014,2018,advancement_entry
9831,1,6576,Greek Life,Sigma Nu Society,,,,crm_import
9832,1,18118,Greek Life,Sigma Nu Society,,1969,1973,crm_import
9833,1,3032,Greek Life,Sigma Nu Society,,2011,2015,crm_import
9834,1,10449,Greek Life,Sigma Nu Society,,,,crm_import
9835,1,10136,Greek Life,Sigma Nu Society,,2010,2012,advancement_entry
9836,1,4766,Greek Life,Sigma Nu Society,,2020,2024,crm_import
9837,1,17729,Greek Life,Sigma Nu Society,,,,advancement_entry
9838,1,117,Greek Life,Sigma Nu Society,,,,online
9839,1,3605,Greek Life,Sigma Nu Society,,,,online
9840,1,13542,Greek Life,Sigma Nu Society,,,,crm_import
9841,1,10607,Greek Life,Sigma Nu Society,,,,crm_import
9842,1,12952,Greek Life,Sigma Nu Society,,2002,2004,crm_import
9843,1,6660,Greek Life,Sigma Nu Society,,,,online
9844,1,6166,Greek Life,Sigma Nu Society,,,,crm_import
9845,1,1075,Greek Life,Sigma Nu Society,,1973,1976,advancement_entry
9846,1,15757,Greek Life,Sigma Nu Society,,,,online
9847,1,6745,Greek Life,Sigma Nu Society,,2003,2005,advancement_entry
9848,1,12290,Greek Life,Sigma Nu Society,,2000,2004,crm_import
9849,1,15276,Greek Life,Sigma Nu Society,,,,crm_import
9850,1,8824,Greek Life,Sigma Nu Society,,,,advancement_entry
9851,1,1292,Greek Life,Sigma Nu Society,,2005,2009,crm_import
9852,1,17327,Greek Life,Sigma Nu Society,,1973,1975,crm_import
9853,1,10433,Greek Life,Sigma Nu Society,,,,online
9854,1,2978,Greek Life,Sigma Nu Society,,2007,2010,online
9855,1,4613,Greek Life,Sigma Nu Society,,1998,2001,online
9856,1,16436,Greek Life,Sigma Nu Society,,,,crm_import
9857,1,5908,Greek Life,Sigma Nu Society,,,,crm_import
9858,1,5888,Greek Life,Sigma Nu Society,,1964,1968,crm_import
9859,1,14210,Greek Life,Sigma Nu Society,,2009,2011,crm_import
9860,1,17692,Greek Life,Sigma Nu Society,,2015,2017,advancement_entry
9861,1,5116,Greek Life,Sigma Nu Society,,,,crm_import
9862,1,12142,Greek Life,Sigma Nu Society,,,,crm_import
9863,1,5495,Greek Life,Sigma Nu Society,,,,online
9864,1,3786,Greek Life,Sigma Nu Society,,,,advancement_entry
9865,1,14738,Greek Life,Sigma Nu Society,,,,advancement_entry
9866,1,12861,Greek Life,Sigma Nu Society,,,,online
9867,1,566,Greek Life,Sigma Nu Society,President,,,crm_import
9868,1,18341,Greek Life,Sigma Nu Society,,2017,2019,advancement_entry
9869,1,16950,Greek Life,Sigma Nu Society,,1986,1988,online
9870,1,16031,Greek Life,Sigma Nu Society,,,,crm_import
9871,1,473,Greek Life,Sigma Nu Society,,2008,2011,crm_import
9872,1,13535,Greek Life,Sigma Nu Society,,,,crm_import
9873,1,11019,Greek Life,Sigma Nu Society,Chapter Officer,,,online
9874,1,1829,Greek Life,Sigma Nu Society,,2002,2005,online
9875,1,16596,Greek Life,Sigma Nu Society,Treasurer,1988,1991,online
9876,1,8089,Greek Life,Sigma Nu Society,,2001,2004,crm_import
9877,1,17089,Greek Life,Sigma Nu Society,,,,crm_import
9878,1,12054,Greek Life,Sigma Nu Society,,2000,2002,crm_import
9879,1,15080,Greek Life,Sigma Nu Society,,,,advancement_entry
9880,1,1931,Greek Life,Sigma Nu Society,,,,crm_import
9881,1,4694,Greek Life,Sigma Nu Society,,,,advancement_entry
9882,1,14182,Greek Life,Sigma Nu Society,,1998,2000,crm_import
9883,1,13772,Greek Life,Sigma Nu Society,,1987,1990,crm_import
9884,1,9791,Greek Life,Sigma Nu Society,,2024,,crm_import
9885,1,10703,Greek Life,Sigma Nu Society,,,,online
9886,1,13709,Greek Life,Sigma Nu Society,Chapter Officer,,,advancement_entry
9887,1,10323,Greek Life,Sigma Nu Society,,1988,1990,online
9888,1,8770,Greek Life,Sigma Nu Society,,,,online
9889,1,18792,Greek Life,Sigma Nu Society,,,,crm_import
9890,1,178,Greek Life,Sigma Nu Society,,,,online
9891,1,2960,Greek Life,Sigma Nu Society,Treasurer,,,online
9892,1,607,Greek Life,Sigma Nu Society,,,,crm_import
9893,1,19504,Greek Life,Sigma Nu Society,,,,crm_import
9894,1,11271,Greek Life,Sigma Nu Society,,,,crm_import
9895,1,5937,Greek Life,Sigma Nu Society,,,,advancement_entry
9896,1,4051,Greek Life,Sigma Nu Society,,2017,2019,crm_import
9897,1,9271,Greek Life,Sigma Nu Society,,,,online
9898,1,16887,Greek Life,Sigma Nu Society,,,,crm_import
9899,1,326,Greek Life,Sigma Nu Society,,1986,1989,crm_import
9900,1,1668,Greek Life,Sigma Nu Society,,,,crm_import
9901,1,2033,Greek Life,Sigma Nu Society,,,,crm_import
9902,1,3918,Greek Life,Sigma Nu Society,,2011,2015,crm_import
9903,1,18303,Greek Life,Sigma Nu Society,,1971,1973,crm_import
9904,1,7599,Greek Life,Sigma Nu Society,,,,online
9905,1,3689,Greek Life,Sigma Nu Society,,,,crm_import
9906,1,13181,Greek Life,Sigma Nu Society,,1970,1972,crm_import
9907,1,5337,Greek Life,Sigma Nu Society,,,,crm_import
9908,1,5302,Greek Life,Sigma Nu Society,,,,crm_import
9909,1,3887,Greek Life,Sigma Nu Society,,2003,2006,crm_import
9910,1,17395,Greek Life,Sigma Nu Society,Chapter Officer,,,crm_import
9911,1,9403,Greek Life,Sigma Nu Society,,,,crm_import
9912,1,6888,Greek Life,Sigma Nu Society,,,,crm_import
9913,1,16617,Greek Life,Sigma Nu Society,,,,crm_import
9914,1,10531,Greek Life,Sigma Nu Society,,1981,1985,crm_import
9915,1,1943,Greek Life,Sigma Nu Society,,,,crm_import
9916,1,19842,Greek Life,Sigma Nu Society,,2027,,advancement_entry
9917,1,1316,Greek Life,Sigma Nu Society,Chapter Officer,2007,2011,crm_import
9918,1,11963,Greek Life,Sigma Nu Society,,2005,2009,crm_import
9919,1,17931,Greek Life,Sigma Nu Society,,,,crm_import
9920,1,1415,Greek Life,Sigma Nu Society,,,,crm_import
9921,1,16668,Greek Life,Sigma Nu Society,,,,online
9922,1,6061,Greek Life,Sigma Nu Society,,,,crm_import
9923,1,10232,Greek Life,Sigma Nu Society,,,,crm_import
9924,1,5223,Greek Life,Sigma Nu Society,,,,crm_import
9925,1,5821,Greek Life,Sigma Nu Society,,2018,2020,online
9926,1,5703,Greek Life,Sigma Nu Society,,,,crm_import
9927,1,13039,Greek Life,Sigma Nu Society,,2001,2004,advancement_entry
9928,1,15988,Greek Life,Sigma Nu Society,,2023,2026,crm_import
9929,1,17869,Greek Life,Sigma Nu Society,,2013,2015,crm_import
9930,1,10996,Greek Life,Sigma Nu Society,,2001,2003,crm_import
9931,1,10671,Greek Life,Theta Xi Society,Treasurer,,,online
9932,1,19714,Greek Life,Theta Xi Society,,,,crm_import
9933,1,2680,Greek Life,Theta Xi Society,,1970,1973,crm_import
9934,1,13491,Greek Life,Theta Xi Society,,,,crm_import
9935,1,7232,Greek Life,Theta Xi Society,,,,crm_import
9936,1,7976,Greek Life,Theta Xi Society,,,,online
9937,1,19304,Greek Life,Theta Xi Society,,,,crm_import
9938,1,18707,Greek Life,Theta Xi Society,,2024,2026,crm_import
9939,1,2345,Greek Life,Theta Xi Society,,,,crm_import
9940,1,10277,Greek Life,Theta Xi Society,,,,crm_import
9941,1,264,Greek Life,Theta Xi Society,,,,crm_import
9942,1,15345,Greek Life,Theta Xi Society,,1978,1982,crm_import
9943,1,4208,Greek Life,Theta Xi Society,,,,online
9944,1,15322,Greek Life,Theta Xi Society,Treasurer,1973,1975,crm_import
9945,1,18066,Greek Life,Theta Xi Society,,2006,2009,crm_import
9946,1,9928,Greek Life,Theta Xi Society,Chapter Officer,,,crm_import
9947,1,12174,Greek Life,Theta Xi Society,,2003,2007,crm_import
9948,1,13645,Greek Life,Theta Xi Society,,,,crm_import
9949,1,5795,Greek Life,Theta Xi Society,,2001,2003,crm_import
9950,1,11646,Greek Life,Theta Xi Society,,1996,1998,online
9951,1,10534,Greek Life,Theta Xi Society,,,,online
9952,1,3353,Greek Life,Theta Xi Society,,,,crm_import
9953,1,2937,Greek Life,Theta Xi Society,,1989,1992,crm_import
9954,1,13693,Greek Life,Theta Xi Society,Chapter Officer,2012,2015,crm_import
9955,1,4248,Greek Life,Theta Xi Society,President,,,crm_import
9956,1,14326,Greek Life,Theta Xi Society,,,,crm_import
9957,1,10260,Greek Life,Theta Xi Society,,1993,1997,crm_import
9958,1,19177,Greek Life,Theta Xi Society,,2023,2026,online
9959,1,14107,Greek Life,Theta Xi Society,,2026,,crm_import
9960,1,6047,Greek Life,Theta Xi Society,,2002,2006,crm_import
9961,1,16227,Greek Life,Theta Xi Society,,2013,2016,crm_import
9962,1,5729,Greek Life,Theta Xi Society,,2001,2005,advancement_entry
9963,1,5073,Greek Life,Theta Xi Society,,1969,1971,advancement_entry
9964,1,10985,Greek Life,Theta Xi Society,,,,crm_import
9965,1,14863,Greek Life,Theta Xi Society,,,,crm_import
9966,1,307,Greek Life,Theta Xi Society,,2002,2004,crm_import
9967,1,3748,Greek Life,Theta Xi Society,,1999,2003,online
9968,1,4697,Greek Life,Theta Xi Society,,,,crm_import
9969,1,18586,Greek Life,Theta Xi Society,,,,crm_import
9970,1,4530,Greek Life,Theta Xi Society,President,,,online
9971,1,8903,Greek Life,Theta Xi Society,,1988,1990,online
9972,1,16775,Greek Life,Theta Xi Society,,2012,2014,online
9973,1,4359,Greek Life,Theta Xi Society,,2025,,advancement_entry
9974,1,13834,Greek Life,Theta Xi Society,,,,crm_import
9975,1,15644,Greek Life,Theta Xi Society,,,,crm_import
9976,1,4033,Greek Life,Theta Xi Society,,,,crm_import
9977,1,5844,Greek Life,Theta Xi Society,,1978,1982,advancement_entry
9978,1,4934,Greek Life,Theta Xi Society,,,,crm_import
9979,1,13969,Greek Life,Theta Xi Society,,,,advancement_entry
9980,1,11966,Greek Life,Theta Xi Society,,,,crm_import
9981,1,10024,Greek Life,Theta Xi Society,,,,crm_import
9982,1,1476,Greek Life,Theta Xi Society,,2001,2005,crm_import
9983,1,2597,Greek Life,Theta Xi Society,,,,crm_import
9984,1,11394,Greek Life,Theta Xi Society,,1985,1988,crm_import
9985,1,15987,Greek Life,Theta Xi Society,,,,crm_import
9986,1,18732,Greek Life,Theta Xi Society,,1997,1999,crm_import
9987,1,7543,Greek Life,Theta Xi Society,,1977,1979,crm_import
9988,1,19966,Greek Life,Theta Xi Society,,,,crm_import
9989,1,5257,Greek Life,Theta Xi Society,Treasurer,,,crm_import
9990,1,19171,Greek Life,Theta Xi Society,,1992,1995,crm_import
9991,1,9044,Greek Life,Theta Xi Society,,,,crm_import
9992,1,17309,Greek Life,Theta Xi Society,,1989,1993,crm_import
9993,1,18326,Greek Life,Theta Xi Society,,,,crm_import
9994,1,8755,Greek Life,Theta Xi Society,,,,online
9995,1,7876,Greek Life,Theta Xi Society,,,,crm_import
9996,1,14057,Greek Life,Theta Xi Society,,,,crm_import
9997,1,12375,Greek Life,Theta Xi Society,President,2023,,crm_import
9998,1,3310,Greek Life,Theta Xi Society,,,,crm_import
9999,1,4900,Greek Life,Theta Xi Society,,,,advancement_entry
10000,1,16141,Greek Life,Theta Xi Society,,,,crm_import
10001,1,15459,Greek Life,Theta Xi Society,,,,crm_import
10002,1,7892,Greek Life,Theta Xi Society,,2014,2017,crm_import
10003,1,4203,Greek Life,Theta Xi Society,,2002,2005,advancement_entry
10004,1,14955,Greek Life,Theta Xi Society,President,,,online
10005,1,10432,Greek Life,Theta Xi Society,,,,crm_import
10006,1,19314,Greek Life,Theta Xi Society,,1988,1991,crm_import
10007,1,16589,Greek Life,Theta Xi Society,,,,crm_import
10008,1,303,Greek Life,Theta Xi Society,,1998,2001,advancement_entry
10009,1,454,Greek Life,Theta Xi Society,,1986,1990,crm_import
10010,1,11173,Greek Life,Theta Xi Society,,,,crm_import
10011,1,4439,Greek Life,Theta Xi Society,,,,crm_import
10012,1,12498,Greek Life,Theta Xi Society,,1997,2001,advancement_entry
10013,1,1752,Greek Life,Theta Xi Society,,,,crm_import
10014,1,1595,Greek Life,Theta Xi Society,,2016,2018,advancement_entry
10015,1,2873,Greek Life,Theta Xi Society,,2005,2008,online
10016,1,9823,Greek Life,Theta Xi Society,,,,crm_import
10017,1,3593,Greek Life,Theta Xi Society,,,,crm_import
10018,1,17012,Greek Life,Theta Xi Society,,,,advancement_entry
10019,1,16265,Greek Life,Theta Xi Society,,2022,2026,crm_import
10020,1,14038,Greek Life,Theta Xi Society,,2012,2016,crm_import
10021,1,5673,Greek Life,Theta Xi Society,,2001,2003,crm_import
10022,1,18015,Greek Life,Theta Xi Society,,,,crm_import
10023,1,11418,Greek Life,Theta Xi Society,,,,crm_import
10024,1,14400,Greek Life,Theta Xi Society,,2024,,crm_import
10025,1,10148,Greek Life,Theta Xi Society,,,,crm_import
10026,1,1240,Greek Life,Theta Xi Society,,1993,1995,crm_import
10027,1,15295,Greek Life,Theta Xi Society,,2008,2011,advancement_entry
10028,1,16708,Greek Life,Theta Xi Society,,,,crm_import
10029,1,17808,Greek Life,Theta Xi Society,,1996,1999,online
10030,1,16263,Greek Life,Theta Xi Society,,,,crm_import
10031,1,15307,Greek Life,Theta Xi Society,,1989,1993,crm_import
10032,1,12029,Greek Life,Theta Xi Society,,,,crm_import
10033,1,9277,Greek Life,Theta Xi Society,,2024,,crm_import
10034,1,4870,Greek Life,Theta Xi Society,Treasurer,,,advancement_entry
10035,1,9735,Greek Life,Theta Xi Society,,1989,1991,online
10036,1,9674,Greek Life,Theta Xi Society,,,,crm_import
10037,1,1320,Greek Life,Theta Xi Society,,2025,,crm_import
10038,1,14011,Greek Life,Theta Xi Society,,2019,2021,crm_import
10039,1,1360,Greek Life,Theta Xi Society,,,,crm_import
10040,1,10199,Greek Life,Theta Xi Society,,,,online
10041,1,181,Greek Life,Theta Xi Society,President,,,crm_import
10042,1,14347,Greek Life,Theta Xi Society,,,,online
10043,1,13049,Greek Life,Theta Xi Society,,,,crm_import
10044,1,4768,Greek Life,Theta Xi Society,,,,online
10045,1,17859,Greek Life,Theta Xi Society,,,,advancement_entry
10046,1,8663,Greek Life,Theta Xi Society,,1982,1984,crm_import
10047,1,620,Greek Life,Theta Xi Society,,2011,2015,crm_import
10048,1,6619,Greek Life,Theta Xi Society,,,,online
10049,1,11725,Greek Life,Theta Xi Society,,,,online
10050,1,10916,Greek Life,Theta Xi Society,,2025,,crm_import
10051,1,6395,Greek Life,Theta Xi Society,,,,crm_import
10052,1,1883,Greek Life,Theta Xi Society,,,,crm_import
10053,1,3466,Greek Life,Theta Xi Society,,,,crm_import
10054,1,17021,Greek Life,Theta Xi Society,,2006,2010,crm_import
10055,1,16999,Greek Life,Theta Xi Society,,,,crm_import
10056,1,10940,Greek Life,Theta Xi Society,,,,crm_import
10057,1,6206,Greek Life,Theta Xi Society,,,,crm_import
10058,1,5301,Greek Life,Theta Xi Society,,1970,1974,crm_import
10059,1,10837,Greek Life,Theta Xi Society,,,,online
10060,1,18172,Greek Life,Theta Xi Society,,,,online
10061,1,18943,Greek Life,Zeta Pi Society,,,,crm_import
10062,1,3337,Greek Life,Zeta Pi Society,,,,crm_import
10063,1,5529,Greek Life,Zeta Pi Society,,,,advancement_entry
10064,1,16539,Greek Life,Zeta Pi Society,,,,crm_import
10065,1,2668,Greek Life,Zeta Pi Society,,1976,1978,advancement_entry
10066,1,19577,Greek Life,Zeta Pi Society,President,1997,1999,crm_import
10067,1,4746,Greek Life,Zeta Pi Society,,,,advancement_entry
10068,1,4010,Greek Life,Zeta Pi Society,,,,online
10069,1,4919,Greek Life,Zeta Pi Society,,2025,,crm_import
10070,1,717,Greek Life,Zeta Pi Society,,,,crm_import
10071,1,7238,Greek Life,Zeta Pi Society,,,,crm_import
10072,1,539,Greek Life,Zeta Pi Society,,,,crm_import
10073,1,3462,Greek Life,Zeta Pi Society,,2026,,online
10074,1,8037,Greek Life,Zeta Pi Society,,,,advancement_entry
10075,1,2418,Greek Life,Zeta Pi Society,,1980,1984,crm_import
10076,1,15604,Greek Life,Zeta Pi Society,,,,crm_import
10077,1,11845,Greek Life,Zeta Pi Society,President,,,crm_import
10078,1,19308,Greek Life,Zeta Pi Society,,,,crm_import
10079,1,12158,Greek Life,Zeta Pi Society,,2016,2019,crm_import
10080,1,9080,Greek Life,Zeta Pi Society,,1993,1997,crm_import
10081,1,13404,Greek Life,Zeta Pi Society,,1978,1981,advancement_entry
10082,1,13031,Greek Life,Zeta Pi Society,Chapter Officer,2012,2014,online
10083,1,17898,Greek Life,Zeta Pi Society,,,,crm_import
10084,1,4208,Greek Life,Zeta Pi Society,,2024,,online
10085,1,2242,Greek Life,Zeta Pi Society,,1959,1961,advancement_entry
10086,1,18333,Greek Life,Zeta Pi Society,President,,,crm_import
10087,1,9480,Greek Life,Zeta Pi Society,,,,crm_import
10088,1,4272,Greek Life,Zeta Pi Society,,2027,,crm_import
10089,1,11034,Greek Life,Zeta Pi Society,,,,crm_import
10090,1,16406,Greek Life,Zeta Pi Society,,,,crm_import
10091,1,15196,Greek Life,Zeta Pi Society,,1983,1985,crm_import
10092,1,5770,Greek Life,Zeta Pi Society,,,,crm_import
10093,1,19434,Greek Life,Zeta Pi Society,,,,crm_import
10094,1,10601,Greek Life,Zeta Pi Society,,1991,1995,crm_import
10095,1,1028,Greek Life,Zeta Pi Society,,,,crm_import
10096,1,9828,Greek Life,Zeta Pi Society,,2020,2023,crm_import
10097,1,4621,Greek Life,Zeta Pi Society,,,,crm_import
10098,1,12540,Greek Life,Zeta Pi Society,,1994,1996,crm_import
10099,1,3648,Greek Life,Zeta Pi Society,Treasurer,,,crm_import
10100,1,17767,Greek Life,Zeta Pi Society,,,,crm_import
10101,1,18013,Greek Life,Zeta Pi Society,Treasurer,,,advancement_entry
10102,1,12400,Greek Life,Zeta Pi Society,,1982,1985,advancement_entry
10103,1,7493,Greek Life,Zeta Pi Society,,,,online
10104,1,7781,Greek Life,Zeta Pi Society,,,,crm_import
10105,1,19677,Greek Life,Zeta Pi Society,,,,online
10106,1,19160,Greek Life,Zeta Pi Society,,,,crm_import
10107,1,7898,Greek Life,Zeta Pi Society,,1969,1972,crm_import
10108,1,19097,Greek Life,Zeta Pi Society,,1999,2001,crm_import
10109,1,15563,Greek Life,Zeta Pi Society,,,,crm_import
10110,1,6598,Greek Life,Zeta Pi Society,,,,crm_import
10111,1,19952,Greek Life,Zeta Pi Society,,,,crm_import
10112,1,2318,Greek Life,Zeta Pi Society,,,,online
10113,1,11893,Greek Life,Zeta Pi Society,,2004,2006,crm_import
10114,1,18091,Greek Life,Zeta Pi Society,Treasurer,2009,2011,crm_import
10115,1,1775,Greek Life,Zeta Pi Society,Treasurer,2027,,crm_import
10116,1,12594,Greek Life,Zeta Pi Society,,1995,1999,online
10117,1,12637,Greek Life,Zeta Pi Society,,2018,2020,crm_import
10118,1,11180,Greek Life,Zeta Pi Society,,,,crm_import
10119,1,13712,Greek Life,Zeta Pi Society,,,,advancement_entry
10120,1,10046,Greek Life,Zeta Pi Society,,2007,2010,crm_import
10121,1,15041,Greek Life,Zeta Pi Society,Treasurer,,,online
10122,1,1625,Greek Life,Zeta Pi Society,,,,crm_import
10123,1,10071,Greek Life,Zeta Pi Society,,2027,,crm_import
10124,1,16713,Greek Life,Zeta Pi Society,,1967,1971,crm_import
10125,1,3278,Greek Life,Zeta Pi Society,,1996,2000,crm_import
10126,1,15446,Greek Life,Zeta Pi Society,,,,crm_import
10127,1,9883,Greek Life,Zeta Pi Society,,,,crm_import
10128,1,3960,Greek Life,Zeta Pi Society,,2010,2013,online
10129,1,15326,Greek Life,Zeta Pi Society,Treasurer,1965,1969,advancement_entry
10130,1,10786,Greek Life,Zeta Pi Society,Treasurer,,,crm_import
10131,1,4847,Greek Life,Zeta Pi Society,Chapter Officer,,,crm_import
10132,1,11064,Greek Life,Zeta Pi Society,,,,crm_import
10133,1,4876,Greek Life,Zeta Pi Society,,1996,2000,online
10134,1,3903,Greek Life,Zeta Pi Society,,,,online
10135,1,7819,Greek Life,Zeta Pi Society,Treasurer,,,crm_import
10136,1,11024,Greek Life,Zeta Pi Society,,,,crm_import
10137,1,11857,Greek Life,Zeta Pi Society,,,,crm_import
10138,1,16864,Greek Life,Zeta Pi Society,,2000,2003,crm_import
10139,1,13397,Greek Life,Zeta Pi Society,,1992,1994,crm_import
10140,1,7616,Greek Life,Zeta Pi Society,,,,crm_import
10141,1,13044,Greek Life,Zeta Pi Society,,,,crm_import
10142,1,14370,Greek Life,Zeta Pi Society,,,,crm_import
10143,1,14566,Greek Life,Zeta Pi Society,,2008,2010,crm_import
10144,1,11205,Greek Life,Zeta Pi Society,,,,online
10145,1,18528,Greek Life,Zeta Pi Society,,,,crm_import
10146,1,1700,Greek Life,Zeta Pi Society,,2017,2019,online
10147,1,4981,Greek Life,Zeta Pi Society,,,,crm_import
10148,1,1325,Greek Life,Zeta Pi Society,,2013,2016,crm_import
10149,1,1834,Greek Life,Zeta Pi Society,,2026,,crm_import
10150,1,18018,Greek Life,Zeta Pi Society,,,,crm_import
10151,1,7659,Greek Life,Zeta Pi Society,,1981,1983,online
10152,1,17180,Greek Life,Zeta Pi Society,,2022,2026,crm_import
10153,1,8515,Greek Life,Zeta Pi Society,,2000,2004,online
10154,1,10138,Greek Life,Zeta Pi Society,Treasurer,,,crm_import
10155,1,3399,Greek Life,Zeta Pi Society,,,,online
10156,1,13217,Greek Life,Zeta Pi Society,,2000,2004,online
10157,1,18538,Greek Life,Zeta Pi Society,,1988,1990,crm_import
10158,1,13764,Greek Life,Zeta Pi Society,,2003,2006,online
10159,1,11894,Greek Life,Zeta Pi Society,,1988,1991,crm_import
10160,1,14212,Greek Life,Zeta Pi Society,,,,crm_import
10161,1,13023,Greek Life,Zeta Pi Society,President,,,crm_import
10162,1,14610,Greek Life,Zeta Pi Society,,,,crm_import
10163,1,6718,Greek Life,Zeta Pi Society,,,,online
10164,1,13640,Greek Life,Zeta Pi Society,,,,crm_import
10165,1,6925,Greek Life,Zeta Pi Society,President,2025,,crm_import
10166,1,8139,Greek Life,Zeta Pi Society,,2027,,crm_import
10167,1,19786,Greek Life,Zeta Pi Society,,,,advancement_entry
10168,1,13710,Greek Life,Zeta Pi Society,,1962,1966,crm_import
10169,1,11707,Greek Life,Zeta Pi Society,,,,advancement_entry
10170,1,14336,Greek Life,Zeta Pi Society,,1994,1998,online
10171,1,12320,Greek Life,Zeta Pi Society,,,,crm_import
10172,1,8785,Greek Life,Zeta Pi Society,,,,crm_import
10173,1,18163,Greek Life,Zeta Pi Society,,1993,1995,online
10174,1,13658,Greek Life,Zeta Pi Society,,,,crm_import
10175,1,18953,Greek Life,Zeta Pi Society,,2023,,crm_import
10176,1,19521,Greek Life,Zeta Pi Society,,,,crm_import
10177,1,14536,Greek Life,Zeta Pi Society,President,2013,2015,advancement_entry
10178,1,16437,Greek Life,Zeta Pi Society,Treasurer,,,crm_import
10179,1,6506,Greek Life,Zeta Pi Society,,1980,1983,crm_import
10180,1,15477,Greek Life,Zeta Pi Society,,,,crm_import
10181,1,15239,Volunteer,Annual Day of Service,Team Lead,2023,,advancement_entry
10182,1,6705,Volunteer,Annual Day of Service,,,,online
