id,school_id,constituent_id,employer,job_title,industry,started_at,ended_at,is_current,recorded_at,record_source
2782,1,5044,Granite Advisory,Senior Finance Manager,Financial Services,2013-04-09,2016-12-21,false,2016-12-21,crm_import
2783,1,5044,Granite Advisory,Finance Manager,Financial Services,2007-11-24,2012-09-08,false,2012-09-08,crm_import
2784,1,5044,Granite Advisory,Vice President of Finance,Financial Services,2022-07-10,,true,2025-12-03,profile_enrichment
2785,1,5793,Open Learning Network,Associate Professor,Education,2018-04-13,,true,2019-01-03,profile_enrichment
2786,1,8959,Granite Advisory,Finance Manager,Financial Services,2011-02-17,2015-12-03,false,2015-12-03,crm_import
2787,1,8959,Granite Advisory,Associate,Financial Services,2006-09-30,2011-02-16,false,2011-02-16,crm_import
2788,1,8959,Stonebridge Financial,Senior Finance Manager,Financial Services,2016-07-03,,true,2023-09-17,profile_enrichment
2789,1,19064,Arcfield Medical,Vice President of Operations,Healthcare,2006-12-17,2011-04-05,false,2011-04-05,profile_enrichment
2790,1,19064,Harborline Health,Chief Operating Officer,Healthcare,2011-04-06,,true,2022-10-26,profile_enrichment
2791,1,5422,Northstar Systems,Engineering Manager,Technology,2020-03-09,2024-05-03,false,2024-05-03,crm_import
2792,1,5422,Northstar Systems,Director of Engineering,Technology,2025-03-25,,true,2025-05-16,crm_import
2793,1,13203,Mariner Labs,Senior Software Engineer,Technology,2022-10-22,2026-03-05,false,2026-03-05,crm_import
2794,1,13203,Beacon Software Group,Software Engineer,Technology,2017-08-27,2021-05-02,false,2021-05-02,crm_import
2795,1,13203,Northstar Systems,Analyst,Technology,2013-02-03,2017-08-26,false,2017-08-26,profile_enrichment
2796,1,13203,Mariner Labs,Engineering Manager,Technology,2026-03-06,,true,2026-06-01,crm_import
2797,1,951,Juniper Education Group,Assistant Professor,Education,2013-02-15,,true,2015-05-28,crm_import
2798,1,15300,Metro Community Foundation,Board Member,Consulting,2016-03-22,2019-05-17,false,2019-05-17,profile_enrichment
2799,1,15300,Beacon Legal Group,Senior Counsel,Legal Services,2018-12-28,,true,2019-07-09,crm_import
2800,1,8839,Mariner Media Group,Producer,Media,2022-06-24,,true,2023-01-13,profile_enrichment
2801,1,3800,Lakeshore Media,Senior Producer,Media,2011-08-21,,true,2026-01-28,profile_enrichment
2802,1,11993,CivicWorks Collaborative,Program Manager,Nonprofit,2014-11-05,,true,2017-01-10,profile_enrichment
2803,1,1869,Clearwater Health Group,Chief Operating Officer,Healthcare,2010-04-07,,true,2017-10-30,crm_import
2804,1,8181,Lakeshore Media,Program Director,Media,2009-10-07,2012-08-26,false,2012-08-26,crm_import
2805,1,8181,Orchard Studio,Senior Producer,Media,2005-08-18,2009-10-06,false,2009-10-06,crm_import
2806,1,8181,Orchard Studio,Managing Director,Media,2012-08-27,,true,2017-05-22,profile_enrichment
2807,1,18635,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2017-04-13,2021-06-01,false,2021-06-01,crm_import
2808,1,18635,Metro Community Foundation,Director of Programs,Nonprofit,2013-03-21,2016-10-15,false,2016-10-15,crm_import
2809,1,18635,Metro Community Foundation,Senior Program Manager,Nonprofit,2008-01-20,2013-03-20,false,2013-03-20,crm_import
2810,1,18635,Metro Community Foundation,Executive Director,Nonprofit,2021-06-02,,true,2021-10-19,crm_import
2811,1,19829,Granite Industrial Group,Director of Operations,Manufacturing,2011-12-03,,true,2020-05-16,crm_import
2812,1,14445,Harbor Street Counsel,Managing Counsel,Legal Services,2018-05-19,,true,2018-07-12,crm_import
2813,1,5728,Redwood Creative,Managing Director,Media,2019-12-29,,true,2021-08-08,crm_import
2814,1,2149,Mariner Labs,Vice President of Engineering,Technology,2023-08-15,2025-09-04,false,2025-09-04,crm_import
2815,1,2149,Northstar Systems,Director of Engineering,Technology,2019-10-24,2023-08-14,false,2023-08-14,crm_import
2816,1,2149,Blue Lantern Technologies,Chief Technology Officer,Technology,2025-09-05,,true,2026-05-30,profile_enrichment
2817,1,6721,Northstar Systems,Chief Technology Officer,Technology,2009-02-22,2012-12-13,false,2012-12-13,crm_import
2818,1,6721,Mariner Labs,Engineering Manager,Technology,2006-02-14,2009-02-21,false,2009-02-21,crm_import
2819,1,6721,Beacon Software Group,Senior Software Engineer,Technology,2000-10-09,2006-02-13,false,2006-02-13,crm_import
2820,1,6721,Open Learning Network,Part-Time Lecturer,Education,2009-07-10,2013-04-10,false,2013-04-10,profile_enrichment
2821,1,6721,Beacon Software Group,Vice President of Engineering,Technology,2012-12-14,,true,2014-05-12,crm_import
2822,1,16340,Northbridge Academy,Assistant Professor,Education,2016-11-15,,true,2025-06-19,profile_enrichment
2823,1,6690,Stonebridge Financial,,Financial Services,2023-12-03,,true,2024-07-18,crm_import
2824,1,15152,Clearwater Manufacturing,Director of Operations,Manufacturing,2018-05-10,,true,2023-04-15,profile_enrichment
2825,1,13336,Community Innovation Council,Director of Programs,Nonprofit,2014-11-13,,true,2025-12-18,profile_enrichment
2826,1,2929,Redwood Holdings,Director of Operations,Manufacturing,2019-05-17,2021-07-15,false,2021-07-15,crm_import
2827,1,2929,Clearwater Manufacturing,Vice President of Operations,Manufacturing,2021-07-16,,true,2022-02-20,profile_enrichment
2828,1,12819,Beacon Software Group,Analyst,Technology,2020-02-13,2025-10-02,false,2025-10-02,profile_enrichment
2829,1,12819,Mariner Labs,Software Engineer,Technology,2025-10-03,,true,2026-05-21,profile_enrichment
2830,1,1780,Redwood Holdings,Director of Operations,Manufacturing,2020-11-09,2024-12-21,false,2024-12-21,crm_import
2831,1,1780,Arcfield Manufacturing,Senior Operations Manager,Manufacturing,2017-10-15,2020-11-08,false,2020-11-08,profile_enrichment
2832,1,1780,Clearwater Manufacturing,Operations Manager,Manufacturing,2013-06-03,2017-10-14,false,2017-10-14,crm_import
2833,1,1780,Redwood Holdings,Vice President of Operations,Manufacturing,2025-04-13,,true,2025-12-10,profile_enrichment
2834,1,6669,Mariner Media Group,Program Director,Media,2021-02-15,,true,2025-01-25,profile_enrichment
2835,1,6980,Redwood Creative,Managing Director,Media,2018-01-28,,true,2019-08-17,profile_enrichment
2836,1,5970,CivicWorks Collaborative,,Nonprofit,2010-10-23,,true,2022-03-27,profile_enrichment
2837,1,1582,Clearwater Health Group,Director of Operations,Healthcare,2022-08-15,,true,2025-04-01,crm_import
2838,1,7724,Regional Health Partners,Program Manager,Healthcare,2019-07-31,,true,2022-06-25,crm_import
2839,1,12627,Cedar Ridge Education,Department Chair,Education,2014-09-09,2020-01-24,false,2020-01-24,crm_import
2840,1,12627,Northbridge Academy,Assistant Professor,Education,2009-08-28,2013-06-26,false,2013-06-26,profile_enrichment
2841,1,12627,Northbridge Academy,Lecturer,Education,2006-01-10,2009-08-27,false,2009-08-27,profile_enrichment
2842,1,12627,Northbridge Academy,Professor,Education,2020-01-25,,true,2020-08-24,profile_enrichment
2843,1,4342,Open Learning Network,Associate Professor,Education,2023-12-16,,true,2025-11-06,profile_enrichment
2844,1,19616,Metro Community Foundation,Strategic Advisor,Nonprofit,2010-05-28,2011-10-01,false,2011-10-01,profile_enrichment
2845,1,19616,Beacon Software Group,Director of Engineering,Technology,2011-06-05,,true,2023-10-17,profile_enrichment
2846,1,234,Redwood Holdings,Vice President of Operations,Manufacturing,2014-07-07,2020-05-31,false,2020-05-31,crm_import
2847,1,234,Clearwater Manufacturing,Operations Manager,Manufacturing,2011-01-03,2013-06-26,false,2013-06-26,crm_import
2848,1,234,Redwood Holdings,Director of Operations,Manufacturing,2020-06-01,,true,2025-03-08,profile_enrichment
2849,1,5399,Mariner Media Group,Managing Director,Media,2022-02-21,,true,2023-08-02,profile_enrichment
2850,1,18046,Open Learning Network,Associate Professor,Education,2018-11-25,2023-10-30,false,2023-10-30,crm_import
2851,1,18046,Juniper Education Group,Assistant Professor,Education,2015-12-12,2018-11-24,false,2018-11-24,profile_enrichment
2852,1,18046,Cedar Ridge Education,Professor,Education,2023-10-31,,true,2024-10-18,crm_import
2853,1,15773,Cedar Ridge Education,Assistant Professor,Education,2007-08-07,2011-11-25,false,2011-11-25,profile_enrichment
2854,1,15773,Open Learning Network,Associate Professor,Education,2011-11-26,,true,2022-04-29,profile_enrichment
2855,1,3248,Arcfield Manufacturing,Director of Operations,Manufacturing,2007-10-22,2013-01-23,false,2013-01-23,crm_import
2856,1,3248,Clearwater Manufacturing,Senior Operations Manager,Manufacturing,2013-01-24,,true,2016-12-14,profile_enrichment
2857,1,17409,Harborline Health,Program Manager,Healthcare,2018-10-26,2023-06-29,false,2023-06-29,crm_import
2858,1,17409,Regional Health Partners,Program Analyst,Healthcare,2013-04-30,2018-10-25,false,2018-10-25,crm_import
2859,1,17409,Harborline Health,Program Analyst,Healthcare,2010-09-10,2013-04-29,false,2013-04-29,crm_import
2860,1,17409,Regional Health Partners,Senior Program Manager,Healthcare,2023-06-30,,true,2024-03-05,profile_enrichment
2861,1,15354,Beacon Software Group,Software Engineer,Technology,2020-09-03,,true,2021-05-23,crm_import
2862,1,10423,Mariner Labs,Senior Software Engineer,Technology,2016-04-29,,true,2018-11-10,profile_enrichment
2863,1,5404,Community Innovation Council,Program Coordinator,Nonprofit,2020-07-05,2025-05-16,false,2025-05-16,crm_import
2864,1,5404,Youth Arts Collaborative,Program Coordinator,Nonprofit,2016-07-24,2020-07-04,false,2020-07-04,crm_import
2865,1,5404,Youth Arts Collaborative,Program Manager,Nonprofit,2025-05-17,,true,2025-11-23,profile_enrichment
2866,1,14828,Beacon Legal Group,Senior Counsel,Legal Services,2023-01-23,,true,2025-03-18,profile_enrichment
2867,1,2223,Harbor Street Counsel,Managing Counsel,Legal Services,2015-03-31,2018-11-14,false,2018-11-14,crm_import
2868,1,2223,Pinecrest Partners,Associate Counsel,Legal Services,2012-08-02,2015-03-30,false,2015-03-30,crm_import
2869,1,2223,Harbor Street Counsel,Legal Analyst,Legal Services,2009-12-23,2012-08-01,false,2012-08-01,crm_import
2870,1,2223,Harbor Street Counsel,Senior Counsel,Legal Services,2018-11-15,,true,2021-08-23,profile_enrichment
2871,1,6278,Clearwater Health Group,Director of Operations,Healthcare,2026-03-11,,true,2026-08-12,crm_import
2872,1,18879,Summit Grove Partners,Analyst,Financial Services,2021-02-25,2024-12-17,false,2024-12-17,crm_import
2873,1,18879,Granite Advisory,Analyst,Financial Services,2015-10-06,2020-01-14,false,2020-01-14,crm_import
2874,1,18879,Summit Grove Partners,Associate,Financial Services,2024-12-18,,true,2025-01-01,crm_import
2875,1,850,Redwood Holdings,President,Manufacturing,2012-01-01,2014-11-27,false,2014-11-27,crm_import
2876,1,850,Redwood Holdings,Senior Operations Manager,Manufacturing,2008-05-14,2011-12-31,false,2011-12-31,crm_import
2877,1,850,Granite Industrial Group,Operations Manager,Manufacturing,2003-01-17,2008-05-13,false,2008-05-13,profile_enrichment
2878,1,850,Granite Industrial Group,Vice President of Operations,Manufacturing,2014-11-28,,true,2015-07-07,profile_enrichment
2879,1,18204,Beacon Software Group,Vice President of Engineering,Technology,2023-04-27,,true,2025-05-25,profile_enrichment
2880,1,17820,Lakeshore Media,President,Media,2012-09-20,,true,2013-11-05,profile_enrichment
2881,1,11747,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2023-06-14,,true,2026-04-16,profile_enrichment
2882,1,6036,Granite Industrial Group,Operations Manager,Manufacturing,2013-11-23,,true,2021-03-29,profile_enrichment
2883,1,1716,Silver Maple Holdings,Director of Finance,Financial Services,2020-08-06,2025-07-01,false,2025-07-01,crm_import
2884,1,1716,Silver Maple Holdings,Senior Finance Manager,Financial Services,2018-03-27,2020-08-05,false,2020-08-05,crm_import
2885,1,1716,Granite Advisory,Vice President of Finance,Financial Services,2025-07-02,,true,2026-03-31,profile_enrichment
2886,1,11015,Clearwater Manufacturing,Director of Operations,Manufacturing,2022-01-28,,true,2025-04-30,profile_enrichment
2887,1,5239,Cedar Ridge Education,Associate Professor,Education,2020-02-11,,true,2021-11-03,crm_import
2888,1,12864,Granite Advisory,Analyst,Financial Services,2008-02-23,2011-02-08,false,2011-02-08,crm_import
2889,1,12864,Summit Grove Partners,Associate,Financial Services,2011-02-09,,true,2017-04-08,profile_enrichment
2890,1,9947,Youth Arts Collaborative,Executive Director,Nonprofit,2023-12-28,,true,2025-12-26,profile_enrichment
2891,1,5304,Mariner Media Group,President,Media,2010-04-07,2013-04-26,false,2013-04-26,crm_import
2892,1,5304,Lakeshore Media,Senior Producer,Media,2006-01-19,2009-07-05,false,2009-07-05,crm_import
2893,1,5304,Redwood Creative,Producer,Media,2000-07-15,2006-01-18,false,2006-01-18,crm_import
2894,1,5304,Redwood Creative,Managing Director,Media,2013-04-27,,true,2020-11-15,profile_enrichment
2895,1,9030,Open Learning Network,Associate Professor,Education,2017-02-21,,true,2021-12-11,crm_import
2896,1,253,Pinecrest Partners,Counsel,Legal Services,2013-08-17,,true,2023-12-21,crm_import
2897,1,344,Northbridge Academy,Lecturer,Education,2014-06-05,2017-05-17,false,2017-05-17,crm_import
2898,1,344,Northbridge Academy,Lecturer,Education,2008-04-12,2013-05-31,false,2013-05-31,profile_enrichment
2899,1,344,Open Learning Network,Assistant Professor,Education,2017-05-18,,true,2022-08-07,profile_enrichment
2900,1,12408,Harborline Health,Senior Program Manager,Healthcare,2013-01-10,,true,2016-08-23,crm_import
2901,1,11309,Lakeshore Media,Producer,Media,2020-11-15,2023-09-14,false,2023-09-14,crm_import
2902,1,11309,Redwood Creative,Coordinator,Media,2016-10-04,2020-11-14,false,2020-11-14,profile_enrichment
2903,1,11309,Orchard Studio,Coordinator,Media,2014-09-20,2016-10-03,false,2016-10-03,profile_enrichment
2904,1,11309,Lakeshore Media,Senior Producer,Media,2023-09-15,,true,2023-12-05,profile_enrichment
2905,1,18911,Silver Maple Holdings,Analyst,Financial Services,2016-07-03,2020-08-13,false,2020-08-13,crm_import
2906,1,18911,Silver Maple Holdings,Associate,Financial Services,2020-08-14,,true,2024-07-25,profile_enrichment
2907,1,7339,Arcfield Medical,Vice President of Operations,Healthcare,2014-05-07,,true,2023-06-09,crm_import
2908,1,11785,Summit Grove Partners,Senior Finance Manager,Financial Services,2020-11-12,2025-10-23,false,2025-10-23,profile_enrichment
2909,1,11785,Stonebridge Financial,Finance Manager,Financial Services,2017-03-21,2019-12-03,false,2019-12-03,crm_import
2910,1,11785,Summit Grove Partners,Director of Finance,Financial Services,2025-10-24,,true,2026-03-15,crm_import
2911,1,16121,Juniper Education Group,Professor,Education,2013-08-18,,true,2023-12-18,crm_import
2912,1,18224,Clearwater Health Group,Program Manager,Healthcare,2015-12-13,,true,2016-04-17,profile_enrichment
2913,1,19556,Regional Health Partners,Chief Operating Officer,Healthcare,2012-09-16,,true,2013-06-10,profile_enrichment
2914,1,13714,Clearwater Health Group,Director of Operations,Healthcare,2019-01-13,,true,2023-03-12,profile_enrichment
2915,1,9538,Orchard Studio,Program Director,Media,2021-01-26,2025-01-15,false,2025-01-15,profile_enrichment
2916,1,9538,Lakeshore Media,Senior Producer,Media,2018-07-23,2021-01-25,false,2021-01-25,crm_import
2917,1,9538,Lakeshore Media,Producer,Media,2013-10-20,2018-07-22,false,2018-07-22,crm_import
2918,1,9538,Regional Health Initiative,Volunteer Treasurer,Education,2023-06-20,2025-05-29,false,2025-05-29,profile_enrichment
2919,1,9538,Orchard Studio,Managing Director,Media,2025-01-16,,true,2025-10-31,crm_import
2920,1,7884,Metro Community Foundation,,Nonprofit,2014-12-26,,true,2025-10-14,crm_import
2921,1,817,Regional Health Partners,Senior Program Manager,Healthcare,2019-05-15,2024-01-30,false,2024-01-30,profile_enrichment
2922,1,817,Regional Health Partners,Director of Operations,Healthcare,2025-05-24,,true,2025-10-15,profile_enrichment
2923,1,19716,Redwood Creative,President,Media,2015-11-15,,true,2024-12-06,profile_enrichment
2924,1,9542,Clearwater Health Group,Program Manager,Healthcare,2024-11-26,,true,2025-10-11,profile_enrichment
2925,1,18519,Harborline Health,Senior Program Manager,Healthcare,2020-02-23,2025-08-28,false,2025-08-28,crm_import
2926,1,18519,Harborline Health,Program Manager,Healthcare,2015-09-10,2020-02-22,false,2020-02-22,crm_import
2927,1,18519,Arcfield Medical,Program Analyst,Healthcare,2012-08-12,2015-09-09,false,2015-09-09,profile_enrichment
2928,1,18519,Harborline Health,Director of Operations,Healthcare,2025-08-29,,true,2026-05-07,profile_enrichment
2929,1,10893,Redwood Holdings,Vice President of Operations,Manufacturing,2017-12-02,,true,2020-01-01,profile_enrichment
2930,1,5954,Regional Health Initiative,Part-Time Lecturer,Nonprofit,2021-05-23,2024-11-11,false,2024-11-11,profile_enrichment
2931,1,5954,Beacon Software Group,Senior Software Engineer,Technology,2024-07-02,,true,2025-02-02,crm_import
2932,1,10487,Mariner Media Group,Program Director,Media,2019-05-12,2024-11-10,false,2024-11-10,crm_import
2933,1,10487,Lakeshore Media,Senior Producer,Media,2013-08-05,2019-05-11,false,2019-05-11,crm_import
2934,1,10487,Mariner Media Group,Producer,Media,2008-08-09,2013-08-04,false,2013-08-04,profile_enrichment
2935,1,10487,Redwood Creative,Managing Director,Media,2024-11-11,,true,2025-06-15,profile_enrichment
2936,1,15758,Northstar Systems,Vice President of Engineering,Technology,2011-05-21,,true,2020-12-02,crm_import
2937,1,17237,Stonebridge Financial,Vice President of Finance,Financial Services,2023-04-08,,true,2023-11-09,crm_import
2938,1,1325,Clearwater Manufacturing,Senior Operations Manager,Manufacturing,2008-09-09,2012-07-01,false,2012-07-01,crm_import
2939,1,1325,Redwood Holdings,Operations Manager,Manufacturing,2005-01-29,2008-09-08,false,2008-09-08,crm_import
2940,1,1325,Arcfield Manufacturing,Director of Operations,Manufacturing,2012-07-02,,true,2026-02-28,profile_enrichment
2941,1,17611,Open Learning Network,,Education,2014-10-03,,true,2016-11-08,crm_import
2942,1,8864,Blue Lantern Technologies,Engineering Manager,Technology,2019-11-12,2025-03-30,false,2025-03-30,crm_import
2943,1,8864,Regional Health Initiative,Part-Time Lecturer,Education,2023-02-12,2025-08-26,false,2025-08-26,profile_enrichment
2944,1,8864,Blue Lantern Technologies,Director of Engineering,Technology,2025-03-31,,true,2026-02-25,crm_import
2945,1,18493,Clearwater Health Group,Senior Program Manager,Healthcare,2016-08-27,2022-03-02,false,2022-03-02,crm_import
2946,1,18493,Clearwater Health Group,Program Manager,Healthcare,2012-06-23,2016-08-26,false,2016-08-26,crm_import
2947,1,18493,Regional Health Partners,Program Analyst,Healthcare,2007-11-30,2012-06-22,false,2012-06-22,crm_import
2948,1,18493,Regional Health Partners,Director of Operations,Healthcare,2022-11-09,,true,2025-08-07,profile_enrichment
2949,1,12051,Stonebridge Financial,Vice President of Finance,Financial Services,2009-05-14,2012-03-21,false,2012-03-21,crm_import
2950,1,12051,Stonebridge Financial,Chief Financial Officer,Financial Services,2012-07-26,,true,2016-08-18,profile_enrichment
2951,1,3375,Summit Grove Partners,Director of Finance,Financial Services,2023-02-16,2025-03-08,false,2025-03-08,profile_enrichment
2952,1,3375,Stonebridge Financial,Senior Finance Manager,Financial Services,2018-07-20,2023-02-15,false,2023-02-15,profile_enrichment
2953,1,3375,Granite Advisory,Finance Manager,Financial Services,2014-01-25,2018-07-19,false,2018-07-19,crm_import
2954,1,3375,Summit Grove Partners,Vice President of Finance,Financial Services,2026-06-27,,true,2026-07-14,crm_import
2955,1,3406,Pinecrest Partners,Senior Counsel,Legal Services,2020-02-24,2024-09-21,false,2024-09-21,crm_import
2956,1,3406,Harbor Street Counsel,Counsel,Legal Services,2015-09-01,2020-02-23,false,2020-02-23,crm_import
2957,1,3406,Pinecrest Partners,Managing Counsel,Legal Services,2024-09-22,,true,2025-08-21,profile_enrichment
2958,1,12564,Metro Community Foundation,Program Manager,Nonprofit,2023-09-06,,true,2023-10-30,profile_enrichment
2959,1,14085,Silver Maple Holdings,Associate,Financial Services,2016-07-07,,true,2021-11-05,profile_enrichment
2960,1,8770,Regional Health Partners,Program Manager,Healthcare,2018-11-25,2024-04-21,false,2024-04-21,crm_import
2961,1,8770,Clearwater Health Group,Program Analyst,Healthcare,2014-02-03,2018-11-24,false,2018-11-24,crm_import
2962,1,8770,Clearwater Health Group,Senior Program Manager,Healthcare,2024-04-22,,true,2025-09-11,crm_import
2963,1,13249,Northstar Systems,Vice President of Engineering,Technology,2018-09-21,2023-07-24,false,2023-07-24,crm_import
2964,1,13249,Beacon Software Group,Director of Engineering,Technology,2014-05-22,2018-09-20,false,2018-09-20,crm_import
2965,1,13249,Northstar Systems,Engineering Manager,Technology,2011-09-14,2014-05-21,false,2014-05-21,crm_import
2966,1,13249,Northstar Systems,Chief Technology Officer,Technology,2023-07-25,,true,2023-10-22,profile_enrichment
2967,1,3858,Northstar Systems,Chief Technology Officer,Technology,2012-05-09,2015-01-14,false,2015-01-14,crm_import
2968,1,3858,Blue Lantern Technologies,Engineering Manager,Technology,2009-07-18,2012-05-08,false,2012-05-08,crm_import
2969,1,3858,Mariner Labs,Senior Software Engineer,Technology,2003-11-10,2009-07-17,false,2009-07-17,crm_import
2970,1,3858,Beacon Software Group,Vice President of Engineering,Technology,2015-01-15,,true,2022-03-18,profile_enrichment
2971,1,19022,Mariner Media Group,Senior Producer,Media,2024-05-13,,true,2025-04-17,crm_import
2972,1,10709,Blue Lantern Technologies,Senior Software Engineer,Technology,2008-10-24,2012-07-25,false,2012-07-25,crm_import
2973,1,10709,Youth Arts Collaborative,Part-Time Lecturer,Education,2010-08-11,2012-08-28,false,2012-08-28,profile_enrichment
2974,1,10709,Mariner Labs,Engineering Manager,Technology,2012-07-26,,true,2019-08-11,profile_enrichment
2975,1,19614,Open Learning Network,Department Chair,Education,2016-07-09,,true,2017-01-03,profile_enrichment
2976,1,13686,Summit Grove Partners,Vice President of Finance,Financial Services,2010-11-17,,true,2012-02-28,crm_import
2977,1,5080,Open Learning Network,Professor,Education,2016-06-05,,true,2017-01-27,crm_import
2978,1,3961,Mariner Labs,Vice President of Engineering,Technology,2018-11-06,2023-08-26,false,2023-08-26,crm_import
2979,1,3961,Beacon Software Group,Director of Engineering,Technology,2015-07-08,2018-11-05,false,2018-11-05,crm_import
2980,1,3961,Mariner Labs,Chief Technology Officer,Technology,2024-10-28,,true,2025-04-07,crm_import
2981,1,7842,Pinecrest Partners,,Legal Services,2018-01-06,,true,2024-12-23,profile_enrichment
2982,1,9653,Orchard Studio,Program Director,Media,2017-06-14,2019-06-27,false,2019-06-27,crm_import
2983,1,9653,Mariner Media Group,Managing Director,Media,2019-06-28,,true,2023-03-06,crm_import
2984,1,10375,Clearwater Manufacturing,Operations Manager,Manufacturing,2016-12-18,,true,2021-07-03,profile_enrichment
2985,1,14186,Regional Health Partners,Senior Program Manager,Healthcare,2016-11-17,,true,2024-01-11,profile_enrichment
2986,1,12001,Summit Grove Partners,Director of Finance,Financial Services,2019-05-16,,true,2022-02-14,profile_enrichment
2987,1,10882,Redwood Holdings,Vice President of Operations,Manufacturing,2018-02-13,2022-09-16,false,2022-09-16,crm_import
2988,1,10882,Arcfield Manufacturing,Operations Manager,Manufacturing,2014-04-19,2018-02-12,false,2018-02-12,crm_import
2989,1,10882,Arcfield Manufacturing,Operations Analyst,Manufacturing,2008-05-24,2014-04-18,false,2014-04-18,profile_enrichment
2990,1,10882,Redwood Holdings,Director of Operations,Manufacturing,2023-05-01,,true,2026-03-04,crm_import
2991,1,15852,Clearwater Health Group,Chief Operating Officer,Healthcare,2011-01-03,,true,2019-12-27,profile_enrichment
2992,1,12729,Orchard Studio,Program Director,Media,2020-11-10,2025-04-18,false,2025-04-18,crm_import
2993,1,12729,Redwood Creative,Senior Producer,Media,2018-08-30,2020-11-09,false,2020-11-09,crm_import
2994,1,12729,Orchard Studio,Managing Director,Media,2025-04-19,,true,2026-04-23,profile_enrichment
2995,1,1083,Mariner Media Group,Managing Director,Media,2021-10-24,2025-12-03,false,2025-12-03,crm_import
2996,1,1083,Orchard Studio,Program Director,Media,2016-06-21,2021-10-23,false,2021-10-23,crm_import
2997,1,1083,Lakeshore Media,Senior Producer,Media,2013-05-10,2015-12-01,false,2015-12-01,crm_import
2998,1,1083,Mariner Media Group,President,Media,2026-06-17,,true,2026-06-25,profile_enrichment
2999,1,2143,Cedar & Finch Consulting,Counsel,Legal Services,2023-03-06,,true,2024-11-22,profile_enrichment
3000,1,15573,Community Innovation Council,Program Manager,Nonprofit,2006-04-11,2009-10-13,false,2009-10-13,crm_import
3001,1,15573,Metro Community Foundation,Senior Program Manager,Nonprofit,2010-03-24,,true,2026-05-02,profile_enrichment
3002,1,8643,Metro Community Foundation,Program Manager,Nonprofit,2025-07-10,,true,2026-03-06,crm_import
3003,1,18003,Cedar Ridge Education,Assistant Professor,Education,2016-10-12,2022-01-29,false,2022-01-29,crm_import
3004,1,18003,Northbridge Academy,Lecturer,Education,2012-07-08,2016-10-11,false,2016-10-11,profile_enrichment
3005,1,18003,Juniper Education Group,Associate Professor,Education,2022-01-30,,true,2023-09-23,profile_enrichment
3006,1,6092,Granite Advisory,,Financial Services,2015-08-30,,true,2022-07-17,crm_import
3007,1,2961,Granite Advisory,Finance Manager,Financial Services,2007-12-17,2013-10-29,false,2013-10-29,profile_enrichment
3008,1,2961,Granite Advisory,Associate,Financial Services,2013-10-30,,true,2021-04-02,crm_import
3009,1,11944,Clearwater Health Group,Senior Program Manager,Healthcare,2013-03-14,,true,2022-09-16,profile_enrichment
3010,1,10385,CivicWorks Collaborative,,Nonprofit,2021-08-31,,true,2024-08-31,profile_enrichment
3011,1,15067,Lakeshore Media,Managing Director,Media,2006-09-06,2011-09-15,false,2011-09-15,crm_import
3012,1,15067,Mariner Media Group,Producer,Media,2004-07-03,2006-09-05,false,2006-09-05,crm_import
3013,1,15067,Orchard Studio,Coordinator,Media,1999-11-01,2004-07-02,false,2004-07-02,crm_import
3014,1,15067,Lakeshore Media,Program Director,Media,2011-09-16,,true,2025-06-14,crm_import
3015,1,18706,Northbridge Academy,Associate Professor,Education,2014-08-17,2016-10-19,false,2016-10-19,crm_import
3016,1,18706,Open Learning Network,Assistant Professor,Education,2009-12-15,2014-08-16,false,2014-08-16,crm_import
3017,1,18706,Cedar Ridge Education,Lecturer,Education,2004-03-21,2009-12-14,false,2009-12-14,crm_import
3018,1,18706,Cedar Ridge Education,Professor,Education,2016-10-20,,true,2024-11-18,crm_import
3019,1,5177,Beacon Legal Group,Counsel,Legal Services,2014-11-12,,true,2018-12-03,crm_import
3020,1,3010,Mariner Media Group,Program Director,Media,2018-07-27,,true,2021-06-12,crm_import
3021,1,7563,Cedar Ridge Education,Department Chair,Education,2020-02-09,2025-08-20,false,2025-08-20,crm_import
3022,1,7563,Open Learning Network,Professor,Education,2017-06-14,2020-02-08,false,2020-02-08,crm_import
3023,1,7563,Cedar Ridge Education,Associate Professor,Education,2011-05-02,2016-04-21,false,2016-04-21,profile_enrichment
3024,1,7563,Cedar Ridge Education,Dean,Education,2025-08-21,,true,2026-08-26,profile_enrichment
3025,1,697,Open Learning Network,Assistant Professor,Education,2020-06-05,,true,2021-11-26,crm_import
3026,1,8833,Orchard Studio,Senior Producer,Media,2022-08-18,2025-06-03,false,2025-06-03,crm_import
3027,1,8833,Orchard Studio,Program Director,Media,2025-06-04,,true,2026-05-16,crm_import
3028,1,4857,Granite Advisory,Director of Finance,Financial Services,2007-06-27,2010-07-29,false,2010-07-29,crm_import
3029,1,4857,Summit Grove Partners,Vice President of Finance,Financial Services,2010-07-30,,true,2023-08-15,profile_enrichment
3030,1,5792,Harborline Health,Director of Operations,Healthcare,2014-07-21,,true,2015-01-20,crm_import
3031,1,8078,Lakeshore Media,Program Director,Media,2024-01-19,,true,2025-08-24,profile_enrichment
3032,1,19287,Cedar & Finch Consulting,General Counsel,Legal Services,2015-03-06,,true,2016-07-07,profile_enrichment
