id,school_id,constituent_id,affiliation_type,raw_affiliation_value,start_year,end_year,is_primary,record_source
14181,1,14942,student,Current Student,2025,2029,true,crm_import
14182,1,4513,student,Graduate Student,2026,2030,true,crm_import
14183,1,5984,student,Current Student,2023,2027,true,crm_import
14184,1,13438,student,Current Student,2024,2028,true,crm_import
14185,1,16731,student,Graduate Student,2025,2029,true,crm_import
14186,1,15789,student,Graduate Student,2026,2030,true,crm_import
14187,1,14777,student,Graduate Student,2023,2027,true,online
14188,1,2279,student,Undergraduate Student,2024,2028,true,online
14189,1,6546,student,Undergraduate Student,2025,2029,true,advancement_entry
14190,1,11722,student,Undergraduate Student,2026,2030,true,crm_import
14191,1,13156,student,Current Student,2023,2027,true,crm_import
14192,1,6840,student,Graduate Student,2024,2028,true,crm_import
14193,1,196,student,Current Student,2025,2029,true,crm_import
14194,1,13140,student,Graduate Student,2026,2030,true,crm_import
14195,1,4952,student,Undergraduate Student,2023,2027,true,crm_import
14196,1,15286,student,Current Student,2024,2028,true,crm_import
14197,1,13294,student,Undergraduate Student,2025,2029,true,online
14198,1,9346,student,Current Student,2026,2030,true,online
14199,1,4500,student,Current Student,2023,2027,true,advancement_entry
14200,1,6301,student,Undergraduate Student,2024,2028,true,crm_import
14201,1,14107,student,Current Student,2025,2029,true,crm_import
14202,1,3971,student,Graduate Student,2026,2030,true,crm_import
14203,1,1908,student,Current Student,2023,2027,true,crm_import
14204,1,980,student,Current Student,2024,2028,true,crm_import
14205,1,3409,student,Graduate Student,2025,2029,true,crm_import
14206,1,3410,student,Undergraduate Student,2026,2030,true,crm_import
14207,1,4208,student,Undergraduate Student,2023,2027,true,online
14208,1,13628,student,Undergraduate Student,2024,2028,true,online
14209,1,19191,student,Graduate Student,2025,2029,true,advancement_entry
14210,1,4503,student,Undergraduate Student,2026,2030,true,crm_import
14211,1,9791,student,Undergraduate Student,2023,2027,true,crm_import
14212,1,10656,student,Undergraduate Student,2024,2028,true,crm_import
14213,1,6280,student,Graduate Student,2025,2029,true,crm_import
14214,1,3234,student,Current Student,2026,2030,true,crm_import
14215,1,17184,student,Graduate Student,2023,2027,true,crm_import
14216,1,16860,student,Graduate Student,2024,2028,true,crm_import
14217,1,17332,student,Undergraduate Student,2025,2029,true,online
14218,1,8648,student,Current Student,2026,2030,true,online
14219,1,2816,student,Graduate Student,2023,2027,true,advancement_entry
14220,1,8942,student,Current Student,2024,2028,true,crm_import
14221,1,11586,student,Graduate Student,2025,2029,true,crm_import
14222,1,14614,student,Graduate Student,2026,2030,true,crm_import
14223,1,11607,student,Undergraduate Student,2023,2027,true,crm_import
14224,1,15303,student,Undergraduate Student,2024,2028,true,crm_import
14225,1,2243,student,Undergraduate Student,2025,2029,true,crm_import
14226,1,11930,student,Graduate Student,2026,2030,true,crm_import
14227,1,12521,student,Current Student,2023,2027,true,online
14228,1,19982,student,Current Student,2024,2028,true,online
14229,1,5961,student,Graduate Student,2025,2029,true,advancement_entry
14230,1,2282,student,Current Student,2026,2030,true,crm_import
14231,1,1981,student,Current Student,2023,2027,true,crm_import
14232,1,11142,student,Undergraduate Student,2024,2028,true,crm_import
14233,1,5745,student,Graduate Student,2025,2029,true,crm_import
14234,1,3835,student,Graduate Student,2026,2030,true,crm_import
14235,1,10567,student,Current Student,2023,2027,true,crm_import
14236,1,12159,student,Graduate Student,2024,2028,true,crm_import
14237,1,17961,student,Undergraduate Student,2025,2029,true,online
14238,1,9458,student,Graduate Student,2026,2030,true,online
14239,1,5690,student,Current Student,2023,2027,true,advancement_entry
14240,1,7933,student,Graduate Student,2024,2028,true,crm_import
14241,1,2368,student,Current Student,2025,2029,true,crm_import
14242,1,11976,student,Graduate Student,2026,2030,true,crm_import
14243,1,5818,student,Undergraduate Student,2023,2027,true,crm_import
14244,1,8826,student,Undergraduate Student,2024,2028,true,crm_import
14245,1,11539,student,Graduate Student,2025,2029,true,crm_import
14246,1,15357,student,Graduate Student,2026,2030,true,crm_import
14247,1,10221,student,Current Student,2023,2027,true,online
14248,1,16984,student,Graduate Student,2024,2028,true,online
14249,1,19087,student,Undergraduate Student,2025,2029,true,advancement_entry
14250,1,1515,student,Graduate Student,2026,2030,true,crm_import
14251,1,3175,student,Undergraduate Student,2023,2027,true,crm_import
14252,1,11079,student,Current Student,2024,2028,true,crm_import
14253,1,3751,student,Graduate Student,2025,2029,true,crm_import
14254,1,1029,student,Undergraduate Student,2026,2030,true,crm_import
14255,1,7735,student,Undergraduate Student,2023,2027,true,crm_import
14256,1,3993,student,Undergraduate Student,2024,2028,true,crm_import
14257,1,14384,student,Current Student,2025,2029,true,online
14258,1,10470,student,Graduate Student,2026,2030,true,online
14259,1,8532,student,Current Student,2023,2027,true,advancement_entry
14260,1,15971,student,Graduate Student,2024,2028,true,crm_import
14261,1,17364,student,Graduate Student,2025,2029,true,crm_import
14262,1,7975,student,Current Student,2026,2030,true,crm_import
14263,1,6188,student,Undergraduate Student,2023,2027,true,crm_import
14264,1,1898,student,Graduate Student,2024,2028,true,crm_import
14265,1,13287,student,Graduate Student,2025,2029,true,crm_import
14266,1,1913,student,Undergraduate Student,2026,2030,true,crm_import
14267,1,1782,student,Graduate Student,2023,2027,true,online
14268,1,9384,student,Current Student,2024,2028,true,online
14269,1,10546,student,Undergraduate Student,2025,2029,true,advancement_entry
14270,1,13975,student,Graduate Student,2026,2030,true,crm_import
14271,1,6780,student,Graduate Student,2023,2027,true,crm_import
14272,1,17076,student,Undergraduate Student,2024,2028,true,crm_import
14273,1,7749,student,Undergraduate Student,2025,2029,true,crm_import
14274,1,15882,student,Undergraduate Student,2026,2030,true,crm_import
14275,1,714,student,Graduate Student,2023,2027,true,crm_import
14276,1,6283,student,Undergraduate Student,2024,2028,true,crm_import
14277,1,10476,student,Undergraduate Student,2025,2029,true,online
14278,1,1918,student,Current Student,2026,2030,true,online
14279,1,17012,student,Graduate Student,2023,2027,true,advancement_entry
14280,1,16028,student,Undergraduate Student,2024,2028,true,crm_import
14281,1,3943,student,Undergraduate Student,2025,2029,true,crm_import
14282,1,5881,student,Graduate Student,2026,2030,true,crm_import
14283,1,5586,student,Undergraduate Student,2023,2027,true,crm_import
14284,1,7163,student,Current Student,2024,2028,true,crm_import
14285,1,19188,student,Graduate Student,2025,2029,true,crm_import
14286,1,8685,student,Undergraduate Student,2026,2030,true,crm_import
14287,1,1416,student,Graduate Student,2023,2027,true,online
14288,1,699,student,Undergraduate Student,2024,2028,true,online
14289,1,2667,student,Undergraduate Student,2025,2029,true,advancement_entry
14290,1,3,student,Current Student,2026,2030,true,crm_import
14291,1,8597,student,Graduate Student,2023,2027,true,crm_import
14292,1,15275,student,Undergraduate Student,2024,2028,true,crm_import
14293,1,4664,student,Undergraduate Student,2025,2029,true,crm_import
14294,1,7442,student,Current Student,2026,2030,true,crm_import
14295,1,1643,student,Undergraduate Student,2023,2027,true,crm_import
14296,1,18858,student,Graduate Student,2024,2028,true,crm_import
14297,1,9362,student,Undergraduate Student,2025,2029,true,online
14298,1,10403,student,Current Student,2026,2030,true,online
14299,1,14412,student,Current Student,2023,2027,true,advancement_entry
14300,1,16723,student,Undergraduate Student,2024,2028,true,crm_import
14301,1,165,student,Graduate Student,2025,2029,true,crm_import
14302,1,6448,student,Graduate Student,2026,2030,true,crm_import
14303,1,12868,student,Graduate Student,2023,2027,true,crm_import
14304,1,9456,student,Current Student,2024,2028,true,crm_import
14305,1,18938,student,Graduate Student,2025,2029,true,crm_import
14306,1,5735,student,Graduate Student,2026,2030,true,crm_import
14307,1,3301,student,Current Student,2023,2027,true,online
14308,1,17477,student,Current Student,2024,2028,true,online
14309,1,9313,student,Undergraduate Student,2025,2029,true,advancement_entry
14310,1,2512,student,Current Student,2026,2030,true,crm_import
14311,1,15372,student,Graduate Student,2023,2027,true,crm_import
14312,1,18511,student,Graduate Student,2024,2028,true,crm_import
14313,1,2104,student,Undergraduate Student,2025,2029,true,crm_import
14314,1,17210,student,Graduate Student,2026,2030,true,crm_import
14315,1,11495,student,Graduate Student,2023,2027,true,crm_import
14316,1,1109,student,Current Student,2024,2028,true,crm_import
14317,1,4174,student,Graduate Student,2025,2029,true,online
14318,1,1072,student,Graduate Student,2026,2030,true,online
14319,1,2603,student,Undergraduate Student,2023,2027,true,advancement_entry
14320,1,3885,student,Current Student,2024,2028,true,crm_import
14321,1,3948,student,Graduate Student,2025,2029,true,crm_import
14322,1,9190,student,Current Student,2026,2030,true,crm_import
14323,1,7449,student,Current Student,2023,2027,true,crm_import
14324,1,332,student,Undergraduate Student,2024,2028,true,crm_import
14325,1,12125,student,Undergraduate Student,2025,2029,true,crm_import
14326,1,11188,student,Current Student,2026,2030,true,crm_import
14327,1,10307,student,Graduate Student,2023,2027,true,online
14328,1,7599,student,Current Student,2024,2028,true,online
14329,1,5536,student,Undergraduate Student,2025,2029,true,advancement_entry
14330,1,7878,student,Undergraduate Student,2026,2030,true,crm_import
14331,1,11150,student,Current Student,2023,2027,true,crm_import
14332,1,15187,student,Current Student,2024,2028,true,crm_import
14333,1,6115,student,Undergraduate Student,2025,2029,true,crm_import
14334,1,896,student,Undergraduate Student,2026,2030,true,crm_import
14335,1,13186,student,Graduate Student,2023,2027,true,crm_import
14336,1,15398,student,Undergraduate Student,2024,2028,true,crm_import
14337,1,17002,student,Undergraduate Student,2025,2029,true,online
14338,1,6893,student,Graduate Student,2026,2030,true,online
14339,1,17929,student,Current Student,2023,2027,true,advancement_entry
14340,1,3241,student,Undergraduate Student,2024,2028,true,crm_import
14341,1,17818,student,Undergraduate Student,2025,2029,true,crm_import
14342,1,7977,student,Current Student,2026,2030,true,crm_import
14343,1,19845,student,Current Student,2023,2027,true,crm_import
14344,1,18822,student,Graduate Student,2024,2028,true,crm_import
14345,1,17742,student,Current Student,2025,2029,true,crm_import
14346,1,16694,student,Graduate Student,2026,2030,true,crm_import
14347,1,8266,student,Graduate Student,2023,2027,true,online
14348,1,10530,student,Graduate Student,2024,2028,true,online
14349,1,4607,student,Current Student,2025,2029,true,advancement_entry
14350,1,14696,student,Current Student,2026,2030,true,crm_import
14351,1,9465,student,Graduate Student,2023,2027,true,crm_import
14352,1,17624,student,Current Student,2024,2028,true,crm_import
14353,1,2071,student,Current Student,2025,2029,true,crm_import
14354,1,16543,student,Current Student,2026,2030,true,crm_import
14355,1,1788,student,Current Student,2023,2027,true,crm_import
14356,1,16335,student,Graduate Student,2024,2028,true,crm_import
14357,1,8055,student,Graduate Student,2025,2029,true,online
14358,1,742,student,Undergraduate Student,2026,2030,true,online
14359,1,17571,student,Undergraduate Student,2023,2027,true,advancement_entry
14360,1,12299,student,Graduate Student,2024,2028,true,crm_import
14361,1,12907,student,Current Student,2025,2029,true,crm_import
14362,1,13003,student,Current Student,2026,2030,true,crm_import
14363,1,5533,student,Graduate Student,2023,2027,true,crm_import
14364,1,2625,student,Graduate Student,2024,2028,true,crm_import
14365,1,19594,student,Current Student,2025,2029,true,crm_import
14366,1,8855,student,Undergraduate Student,2026,2030,true,crm_import
14367,1,8488,student,Undergraduate Student,2023,2027,true,online
14368,1,2318,student,Current Student,2024,2028,true,online
14369,1,2107,student,Current Student,2025,2029,true,advancement_entry
14370,1,13589,student,Undergraduate Student,2026,2030,true,crm_import
14371,1,512,student,Graduate Student,2023,2027,true,crm_import
14372,1,1881,student,Undergraduate Student,2024,2028,true,crm_import
14373,1,11582,student,Undergraduate Student,2025,2029,true,crm_import
14374,1,12797,student,Current Student,2026,2030,true,crm_import
14375,1,17457,student,Current Student,2023,2027,true,crm_import
14376,1,19571,student,Current Student,2024,2028,true,crm_import
14377,1,15685,student,Current Student,2025,2029,true,online
14378,1,17009,student,Undergraduate Student,2026,2030,true,online
14379,1,17909,student,Current Student,2023,2027,true,advancement_entry
14380,1,14514,student,Undergraduate Student,2024,2028,true,crm_import
14381,1,6604,student,Undergraduate Student,2025,2029,true,crm_import
14382,1,15227,student,Graduate Student,2026,2030,true,crm_import
14383,1,12954,student,Undergraduate Student,2023,2027,true,crm_import
14384,1,6812,student,Graduate Student,2024,2028,true,crm_import
14385,1,7226,student,Current Student,2025,2029,true,crm_import
14386,1,1565,student,Current Student,2026,2030,true,crm_import
14387,1,3829,student,Undergraduate Student,2023,2027,true,online
14388,1,13373,student,Current Student,2024,2028,true,online
14389,1,5454,student,Current Student,2025,2029,true,advancement_entry
14390,1,2138,student,Graduate Student,2026,2030,true,crm_import
14391,1,10916,student,Undergraduate Student,2023,2027,true,crm_import
14392,1,8533,student,Graduate Student,2024,2028,true,crm_import
14393,1,7021,student,Current Student,2025,2029,true,crm_import
14394,1,14943,student,Current Student,2026,2030,true,crm_import
14395,1,8310,student,Undergraduate Student,2023,2027,true,crm_import
14396,1,9487,student,Undergraduate Student,2024,2028,true,crm_import
14397,1,8870,student,Undergraduate Student,2025,2029,true,online
14398,1,17717,student,Graduate Student,2026,2030,true,online
14399,1,1761,student,Undergraduate Student,2023,2027,true,advancement_entry
14400,1,5730,student,Current Student,2024,2028,true,crm_import
14401,1,1734,student,Undergraduate Student,2025,2029,true,crm_import
14402,1,1401,student,Current Student,2026,2030,true,crm_import
14403,1,3357,student,Current Student,2023,2027,true,crm_import
14404,1,5284,student,Graduate Student,2024,2028,true,crm_import
14405,1,15875,student,Graduate Student,2025,2029,true,crm_import
14406,1,11443,student,Graduate Student,2026,2030,true,crm_import
14407,1,3132,student,Current Student,2023,2027,true,online
14408,1,14959,student,Current Student,2024,2028,true,online
14409,1,677,student,Graduate Student,2025,2029,true,advancement_entry
14410,1,4568,student,Undergraduate Student,2026,2030,true,crm_import
14411,1,8009,student,Current Student,2023,2027,true,crm_import
14412,1,8820,student,Undergraduate Student,2024,2028,true,crm_import
14413,1,12537,student,Current Student,2025,2029,true,crm_import
14414,1,16922,student,Graduate Student,2026,2030,true,crm_import
14415,1,2420,student,Current Student,2023,2027,true,crm_import
14416,1,472,student,Graduate Student,2024,2028,true,crm_import
14417,1,3543,student,Graduate Student,2025,2029,true,online
14418,1,7019,student,Graduate Student,2026,2030,true,online
14419,1,15858,student,Current Student,2023,2027,true,advancement_entry
14420,1,11612,student,Graduate Student,2024,2028,true,crm_import
14421,1,14858,student,Current Student,2025,2029,true,crm_import
14422,1,18970,student,Current Student,2026,2030,true,crm_import
14423,1,8951,student,Current Student,2023,2027,true,crm_import
14424,1,11654,student,Undergraduate Student,2024,2028,true,crm_import
14425,1,10822,student,Graduate Student,2025,2029,true,crm_import
14426,1,13472,student,Current Student,2026,2030,true,crm_import
14427,1,16254,student,Graduate Student,2023,2027,true,online
14428,1,3122,student,Graduate Student,2024,2028,true,online
14429,1,5832,student,Graduate Student,2025,2029,true,advancement_entry
14430,1,10123,student,Current Student,2026,2030,true,crm_import
14431,1,11846,student,Current Student,2023,2027,true,crm_import
14432,1,19218,student,Current Student,2024,2028,true,crm_import
14433,1,11875,student,Graduate Student,2025,2029,true,crm_import
14434,1,14622,student,Graduate Student,2026,2030,true,crm_import
14435,1,14545,student,Undergraduate Student,2023,2027,true,crm_import
14436,1,11626,student,Graduate Student,2024,2028,true,crm_import
14437,1,1882,student,Graduate Student,2025,2029,true,online
14438,1,12782,student,Undergraduate Student,2026,2030,true,online
14439,1,13827,student,Current Student,2023,2027,true,advancement_entry
14440,1,639,student,Undergraduate Student,2024,2028,true,crm_import
14441,1,16098,student,Current Student,2025,2029,true,crm_import
14442,1,18547,student,Current Student,2026,2030,true,crm_import
14443,1,6380,student,Graduate Student,2023,2027,true,crm_import
14444,1,11348,student,Undergraduate Student,2024,2028,true,crm_import
14445,1,8027,student,Graduate Student,2025,2029,true,crm_import
14446,1,16456,student,Graduate Student,2026,2030,true,crm_import
14447,1,5507,student,Undergraduate Student,2023,2027,true,online
14448,1,2681,student,Current Student,2024,2028,true,online
14449,1,1637,student,Graduate Student,2025,2029,true,advancement_entry
14450,1,1036,student,Graduate Student,2026,2030,true,crm_import
14451,1,8837,student,Undergraduate Student,2023,2027,true,crm_import
14452,1,14675,student,Graduate Student,2024,2028,true,crm_import
14453,1,7003,student,Graduate Student,2025,2029,true,crm_import
14454,1,19690,student,Graduate Student,2026,2030,true,crm_import
14455,1,19385,student,Graduate Student,2023,2027,true,crm_import
14456,1,19962,student,Undergraduate Student,2024,2028,true,crm_import
14457,1,5480,student,Undergraduate Student,2025,2029,true,online
14458,1,1633,student,Graduate Student,2026,2030,true,online
14459,1,5573,student,Graduate Student,2023,2027,true,advancement_entry
14460,1,17763,student,Undergraduate Student,2024,2028,true,crm_import
14461,1,10596,student,Current Student,2025,2029,true,crm_import
14462,1,4405,student,Current Student,2026,2030,true,crm_import
14463,1,741,student,Undergraduate Student,2023,2027,true,crm_import
14464,1,6707,student,Undergraduate Student,2024,2028,true,crm_import
14465,1,3951,student,Undergraduate Student,2025,2029,true,crm_import
14466,1,8973,student,Current Student,2026,2030,true,crm_import
14467,1,1151,student,Graduate Student,2023,2027,true,online
14468,1,16015,student,Graduate Student,2024,2028,true,online
14469,1,5628,student,Current Student,2025,2029,true,advancement_entry
14470,1,1622,student,Graduate Student,2026,2030,true,crm_import
14471,1,6855,student,Undergraduate Student,2023,2027,true,crm_import
14472,1,15583,student,Current Student,2024,2028,true,crm_import
14473,1,8387,student,Graduate Student,2025,2029,true,crm_import
14474,1,11804,student,Graduate Student,2026,2030,true,crm_import
14475,1,3050,student,Graduate Student,2023,2027,true,crm_import
14476,1,2010,student,Graduate Student,2024,2028,true,crm_import
14477,1,3135,student,Current Student,2025,2029,true,online
14478,1,13813,student,Graduate Student,2026,2030,true,online
14479,1,1220,student,Graduate Student,2023,2027,true,advancement_entry
14480,1,11258,student,Graduate Student,2024,2028,true,crm_import
14481,1,15730,student,Graduate Student,2025,2029,true,crm_import
14482,1,18890,student,Current Student,2026,2030,true,crm_import
14483,1,17294,student,Current Student,2023,2027,true,crm_import
14484,1,12945,student,Graduate Student,2024,2028,true,crm_import
14485,1,18395,student,Undergraduate Student,2025,2029,true,crm_import
14486,1,652,student,Undergraduate Student,2026,2030,true,crm_import
14487,1,12349,student,Graduate Student,2023,2027,true,online
14488,1,17697,student,Current Student,2024,2028,true,online
14489,1,19037,student,Current Student,2025,2029,true,advancement_entry
14490,1,12695,student,Current Student,2026,2030,true,crm_import
14491,1,3836,student,Current Student,2023,2027,true,crm_import
14492,1,15226,student,Current Student,2024,2028,true,crm_import
14493,1,2483,student,Undergraduate Student,2025,2029,true,crm_import
14494,1,18435,student,Current Student,2026,2030,true,crm_import
14495,1,19780,student,Current Student,2023,2027,true,crm_import
14496,1,5264,student,Undergraduate Student,2024,2028,true,crm_import
14497,1,19303,student,Undergraduate Student,2025,2029,true,online
14498,1,13043,student,Graduate Student,2026,2030,true,online
14499,1,5310,student,Undergraduate Student,2023,2027,true,advancement_entry
14500,1,9655,student,Graduate Student,2024,2028,true,crm_import
14501,1,11288,student,Current Student,2025,2029,true,crm_import
14502,1,5372,student,Graduate Student,2026,2030,true,crm_import
14503,1,5020,student,Graduate Student,2023,2027,true,crm_import
14504,1,9792,student,Current Student,2024,2028,true,crm_import
14505,1,18310,student,Graduate Student,2025,2029,true,crm_import
14506,1,1124,student,Current Student,2026,2030,true,crm_import
14507,1,16949,student,Current Student,2023,2027,true,online
14508,1,10994,student,Current Student,2024,2028,true,online
14509,1,2709,student,Undergraduate Student,2025,2029,true,advancement_entry
14510,1,9389,student,Undergraduate Student,2026,2030,true,crm_import
14511,1,6706,student,Undergraduate Student,2023,2027,true,crm_import
14512,1,11158,student,Current Student,2024,2028,true,crm_import
14513,1,3968,student,Graduate Student,2025,2029,true,crm_import
14514,1,8866,student,Current Student,2026,2030,true,crm_import
14515,1,12581,student,Current Student,2023,2027,true,crm_import
14516,1,13789,student,Undergraduate Student,2024,2028,true,crm_import
14517,1,11473,student,Graduate Student,2025,2029,true,online
14518,1,3489,student,Current Student,2026,2030,true,online
14519,1,12780,student,Undergraduate Student,2023,2027,true,advancement_entry
14520,1,834,student,Undergraduate Student,2024,2028,true,crm_import
14521,1,7971,student,Graduate Student,2025,2029,true,crm_import
14522,1,17276,student,Graduate Student,2026,2030,true,crm_import
14523,1,13109,student,Undergraduate Student,2023,2027,true,crm_import
14524,1,17341,student,Undergraduate Student,2024,2028,true,crm_import
14525,1,17548,student,Undergraduate Student,2025,2029,true,crm_import
14526,1,10621,student,Graduate Student,2026,2030,true,crm_import
14527,1,6564,student,Graduate Student,2023,2027,true,online
14528,1,19046,student,Graduate Student,2024,2028,true,online
14529,1,4023,student,Undergraduate Student,2025,2029,true,advancement_entry
14530,1,15872,student,Current Student,2026,2030,true,crm_import
14531,1,17902,student,Graduate Student,2023,2027,true,crm_import
14532,1,14430,student,Current Student,2024,2028,true,crm_import
14533,1,644,student,Graduate Student,2025,2029,true,crm_import
14534,1,3202,student,Graduate Student,2026,2030,true,crm_import
14535,1,2406,student,Current Student,2023,2027,true,crm_import
14536,1,2486,student,Graduate Student,2024,2028,true,crm_import
14537,1,6583,student,Current Student,2025,2029,true,online
14538,1,12589,student,Undergraduate Student,2026,2030,true,online
14539,1,15239,student,Current Student,2023,2027,true,advancement_entry
14540,1,1690,student,Graduate Student,2024,2028,true,crm_import
14541,1,14164,student,Current Student,2025,2029,true,crm_import
14542,1,11687,student,Graduate Student,2026,2030,true,crm_import
14543,1,2505,student,Current Student,2023,2027,true,crm_import
14544,1,18752,student,Graduate Student,2024,2028,true,crm_import
14545,1,10030,student,Graduate Student,2025,2029,true,crm_import
14546,1,4584,student,Current Student,2026,2030,true,crm_import
14547,1,8563,student,Graduate Student,2023,2027,true,online
14548,1,2569,student,Graduate Student,2024,2028,true,online
14549,1,8943,student,Undergraduate Student,2025,2029,true,advancement_entry
14550,1,1699,student,Undergraduate Student,2026,2030,true,crm_import
14551,1,5758,student,Undergraduate Student,2023,2027,true,crm_import
14552,1,18929,student,Graduate Student,2024,2028,true,crm_import
14553,1,6429,student,Undergraduate Student,2025,2029,true,crm_import
14554,1,1631,student,Current Student,2026,2030,true,crm_import
14555,1,1150,student,Undergraduate Student,2023,2027,true,crm_import
14556,1,10942,student,Current Student,2024,2028,true,crm_import
14557,1,16185,student,Current Student,2025,2029,true,online
14558,1,13966,student,Undergraduate Student,2026,2030,true,online
14559,1,531,student,Undergraduate Student,2023,2027,true,advancement_entry
14560,1,2501,student,Current Student,2024,2028,true,crm_import
14561,1,15684,student,Undergraduate Student,2025,2029,true,crm_import
14562,1,9656,student,Undergraduate Student,2026,2030,true,crm_import
14563,1,34,student,Current Student,2023,2027,true,crm_import
14564,1,14200,student,Graduate Student,2024,2028,true,crm_import
14565,1,15136,student,Undergraduate Student,2025,2029,true,crm_import
14566,1,2684,student,Graduate Student,2026,2030,true,crm_import
14567,1,14070,student,Graduate Student,2023,2027,true,online
14568,1,13058,student,Current Student,2024,2028,true,online
14569,1,10486,student,Undergraduate Student,2025,2029,true,advancement_entry
14570,1,14335,student,Undergraduate Student,2026,2030,true,crm_import
14571,1,3003,student,Current Student,2023,2027,true,crm_import
14572,1,11778,student,Graduate Student,2024,2028,true,crm_import
14573,1,12208,student,Undergraduate Student,2025,2029,true,crm_import
14574,1,19756,student,Current Student,2026,2030,true,crm_import
14575,1,9675,student,Undergraduate Student,2023,2027,true,crm_import
14576,1,8933,student,Current Student,2024,2028,true,crm_import
14577,1,1278,student,Undergraduate Student,2025,2029,true,online
14578,1,7079,student,Current Student,2026,2030,true,online
14579,1,1728,student,Current Student,2023,2027,true,advancement_entry
14580,1,1776,student,Graduate Student,2024,2028,true,crm_import
14581,1,1198,student,Current Student,2025,2029,true,crm_import
14582,1,17924,student,Graduate Student,2026,2030,true,crm_import
14583,1,4283,student,Current Student,2023,2027,true,crm_import
14584,1,11128,student,Undergraduate Student,2024,2028,true,crm_import
14585,1,480,student,Undergraduate Student,2025,2029,true,crm_import
14586,1,1103,student,Undergraduate Student,2026,2030,true,crm_import
14587,1,15125,student,Current Student,2023,2027,true,online
14588,1,523,student,Undergraduate Student,2024,2028,true,online
14589,1,6634,student,Undergraduate Student,2025,2029,true,advancement_entry
14590,1,18351,student,Graduate Student,2026,2030,true,crm_import
14591,1,6554,student,Current Student,2023,2027,true,crm_import
14592,1,269,student,Current Student,2024,2028,true,crm_import
14593,1,15282,student,Graduate Student,2025,2029,true,crm_import
14594,1,13762,student,Undergraduate Student,2026,2030,true,crm_import
14595,1,1106,student,Undergraduate Student,2023,2027,true,crm_import
14596,1,1601,student,Undergraduate Student,2024,2028,true,crm_import
14597,1,12689,student,Undergraduate Student,2025,2029,true,online
14598,1,18507,student,Undergraduate Student,2026,2030,true,online
14599,1,496,student,Current Student,2023,2027,true,advancement_entry
14600,1,17344,student,Current Student,2024,2028,true,crm_import
14601,1,5251,student,Graduate Student,2025,2029,true,crm_import
14602,1,4951,student,Current Student,2026,2030,true,crm_import
14603,1,14148,student,Current Student,2023,2027,true,crm_import
14604,1,15966,student,Current Student,2024,2028,true,crm_import
14605,1,16661,student,Current Student,2025,2029,true,crm_import
14606,1,7506,student,Current Student,2026,2030,true,crm_import
14607,1,15804,student,Graduate Student,2023,2027,true,online
14608,1,14938,student,Graduate Student,2024,2028,true,online
14609,1,12016,student,Graduate Student,2025,2029,true,advancement_entry
14610,1,16875,student,Current Student,2026,2030,true,crm_import
14611,1,15859,student,Graduate Student,2023,2027,true,crm_import
14612,1,1301,student,Undergraduate Student,2024,2028,true,crm_import
14613,1,14638,student,Current Student,2025,2029,true,crm_import
14614,1,5876,student,Graduate Student,2026,2030,true,crm_import
14615,1,5398,student,Current Student,2023,2027,true,crm_import
14616,1,11132,student,Current Student,2024,2028,true,crm_import
14617,1,6211,student,Current Student,2025,2029,true,online
14618,1,11314,student,Current Student,2026,2030,true,online
14619,1,15973,student,Undergraduate Student,2023,2027,true,advancement_entry
14620,1,7872,student,Graduate Student,2024,2028,true,crm_import
14621,1,7393,student,Current Student,2025,2029,true,crm_import
14622,1,7100,student,Current Student,2026,2030,true,crm_import
14623,1,19655,student,Current Student,2023,2027,true,crm_import
14624,1,13528,student,Graduate Student,2024,2028,true,crm_import
14625,1,1027,student,Undergraduate Student,2025,2029,true,crm_import
14626,1,257,student,Current Student,2026,2030,true,crm_import
14627,1,1013,student,Current Student,2023,2027,true,online
14628,1,19650,student,Current Student,2024,2028,true,online
14629,1,15395,student,Current Student,2025,2029,true,advancement_entry
14630,1,6454,student,Graduate Student,2026,2030,true,crm_import
14631,1,12698,student,Current Student,2023,2027,true,crm_import
14632,1,4899,student,Undergraduate Student,2024,2028,true,crm_import
14633,1,10485,student,Undergraduate Student,2025,2029,true,crm_import
14634,1,11113,student,Graduate Student,2026,2030,true,crm_import
14635,1,14549,student,Current Student,2023,2027,true,crm_import
14636,1,13629,student,Current Student,2024,2028,true,crm_import
14637,1,5384,student,Undergraduate Student,2025,2029,true,online
14638,1,10837,student,Graduate Student,2026,2030,true,online
14639,1,18893,student,Graduate Student,2023,2027,true,advancement_entry
14640,1,13835,student,Graduate Student,2024,2028,true,crm_import
14641,1,18439,student,Graduate Student,2025,2029,true,crm_import
14642,1,6948,student,Graduate Student,2026,2030,true,crm_import
14643,1,16703,student,Current Student,2023,2027,true,crm_import
14644,1,9736,student,Graduate Student,2024,2028,true,crm_import
14645,1,6306,student,Current Student,2025,2029,true,crm_import
14646,1,13117,student,Current Student,2026,2030,true,crm_import
14647,1,15593,student,Undergraduate Student,2023,2027,true,online
14648,1,17955,student,Graduate Student,2024,2028,true,online
14649,1,11972,student,Current Student,2025,2029,true,advancement_entry
14650,1,13885,student,Graduate Student,2026,2030,true,crm_import
14651,1,15737,student,Current Student,2023,2027,true,crm_import
14652,1,14274,student,Current Student,2024,2028,true,crm_import
14653,1,12676,student,Undergraduate Student,2025,2029,true,crm_import
14654,1,11487,student,Current Student,2026,2030,true,crm_import
